SrcId,DstId,Samples,TxPorts,RxPorts,NumRb,AvgEffectiveChannelGainLinear,MinEffectiveChannelGainLinear,MaxEffectiveChannelGainLinear,AvgEffectiveChannelGain_dB,MinEffectiveChannelGain_dB,MaxEffectiveChannelGain_dB
0,1,127067,2,2,253,0.421861,0.0678556,0.962964,-3.74831,-11.6841,-0.163898
0,2,127067,2,2,253,0.022287,0.00368455,0.0543669,-16.5195,-24.3361,-12.6467
0,3,127067,2,2,253,0.253553,0.0511105,0.539495,-5.95931,-12.9149,-2.68013
0,4,127067,2,2,253,1.0463,0.298942,1.73361,0.196573,-5.24412,2.38952
0,5,127067,2,2,253,0.567597,0.125988,1.0084,-2.4596,-8.9967,0.0363446
0,6,127067,2,2,253,0.291856,0.0610465,0.626255,-5.34832,-12.1434,-2.03249
0,7,127067,2,2,253,0.581886,0.0857153,1.41913,-2.35162,-10.6694,1.52023
0,8,127067,2,2,253,0.169437,0.0550535,0.27603,-7.70992,-12.5922,-5.59044
0,9,127067,2,2,253,0.0921105,0.0308009,0.147208,-10.3569,-15.1144,-8.3207
0,10,127067,2,2,253,0.00288793,0.000593017,0.00489563,-25.3941,-32.2693,-23.1019
0,11,127067,2,2,253,0.0425827,0.012918,0.0703545,-13.7077,-18.8881,-11.5271
0,12,127067,2,2,253,0.0459285,0.0108892,0.0707344,-13.3792,-19.63,-11.5037
0,13,127067,2,2,253,0.43596,0.119342,0.752952,-3.60553,-9.23206,-1.23233
0,14,127067,2,2,253,0.293281,0.0890115,0.485744,-5.32717,-10.5055,-3.13592
0,15,127067,2,2,253,0.234672,0.0696703,0.395442,-6.29538,-11.5695,-4.02917
0,16,127067,2,2,253,0.152747,0.0270762,0.355558,-8.16026,-15.6741,-4.4909
0,17,127067,2,2,253,0.617208,0.188444,1.05191,-2.09568,-7.24817,0.219803
0,18,127067,2,2,253,0.622046,0.197767,0.999375,-2.06177,-7.03846,-0.00271321
0,19,127067,2,2,253,0.829575,0.121383,2.13116,-0.811446,-9.15843,3.28616
0,20,127067,2,2,253,0.102175,0.0257114,0.189948,-9.90654,-15.8987,-7.21364
1,0,6039,2,2,253,0.487606,0.0641589,0.931119,-3.11931,-11.9274,-0.309949
2,0,13299,2,2,253,0.0251913,0.00432699,0.0576171,-15.9875,-23.6381,-12.3945
3,0,6514,2,2,253,0.293907,0.0547881,0.542027,-5.31791,-12.6131,-2.65979
4,0,5897,2,2,253,1.21374,0.311031,1.62817,0.841266,-5.07196,2.11699
5,0,5962,2,2,253,0.723276,0.17742,1.09699,-1.40696,-7.50996,0.402019
6,0,5891,2,2,253,0.352471,0.0621503,0.626543,-4.52877,-12.0656,-2.03049
7,0,5844,2,2,253,0.705133,0.093503,1.45306,-1.51729,-10.2917,1.62283
8,0,9297,2,2,253,0.187526,0.0525122,0.257056,-7.26939,-12.7974,-5.89973
9,0,6426,2,2,253,0.115272,0.0326936,0.148908,-9.38275,-14.8554,-8.27081
10,0,29549,2,2,253,0.00338868,0.000865454,0.00488464,-24.6997,-30.6276,-23.1117
11,0,7227,2,2,253,0.0496601,0.0123174,0.0694132,-13.0399,-19.0948,-11.5856
12,0,10472,2,2,253,0.0551944,0.014114,0.0689128,-12.581,-18.5035,-11.617
13,0,1618,2,2,253,0.45163,0.185981,0.692053,-3.45218,-7.30531,-1.59861
14,0,1687,2,2,253,0.321213,0.0935944,0.486565,-4.93206,-10.2875,-3.12859
15,0,9769,2,2,253,0.30357,0.0801135,0.420405,-5.17741,-10.9629,-3.76333
16,0,9795,2,2,253,0.179689,0.0327931,0.340253,-7.4548,-14.8422,-4.68198
17,0,2385,2,2,253,0.685959,0.181729,1.02246,-1.63702,-7.40575,0.0964563
18,0,7266,2,2,253,0.724052,0.197402,0.976889,-1.40231,-7.04648,-0.101547
19,0,6754,2,2,253,1.04584,0.13216,2.15229,0.194663,-8.78899,3.32901
20,0,7158,2,2,253,0.121034,0.0278894,0.182792,-9.17092,-15.5456,-7.38043
