FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
1,13.0.0.5,13.0.0.6,2123,2123,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,20,20,0,44438.4,0,0,0.016634,0.0176361,0.00100209,44523,100
2,14.0.0.6,14.0.0.5,2123,2123,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,20,20,0,44438.4,0,0,0.0166342,0.0176363,0.00100209,44448.6,100
3,14.0.0.5,14.0.0.6,2123,2123,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,20,20,0,41632.4,0,0,0.0166345,0.0176365,0.00100207,41641.3,100
4,13.0.0.6,13.0.0.5,2123,2123,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,20,20,0,41632.4,0,0,0.0166347,0.0176368,0.00100207,41641.3,100
5,1.0.0.2,7.0.0.2,49153,5000,DL,video,0,8,1440,UDP,UDP,1,2777,2769,8,7923.5,20,0,0.50144,4.50939,4.00795,7967.28,99.7119
6,1.0.0.2,7.0.0.3,49154,5001,DL,video,1,8,1440,UDP,UDP,1,2763,2228,535,6216.29,149,3,0.522493,4.63305,4.11055,7967.29,80.637
7,1.0.0.2,7.0.0.4,49155,5002,DL,video,2,8,1440,UDP,UDP,1,2748,2726,22,7618.85,28,0,0.543545,4.64703,4.10348,7967.31,99.1994
8,7.0.0.2,1.0.0.1,49153,5020,UL,video,0,0.1,300,UDP,UDP,1,165,3,162,153.88,1,0,0.544,0.593958,0.0499578,107.421,1.81818
9,14.0.0.5,14.0.0.6,2152,2152,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,279,279,0,53.0015,0,0,0.545958,4.49396,3.948,53.0015,100
10,1.0.0.2,7.0.0.5,49156,5003,DL,video,3,8,1440,UDP,UDP,1,2733,2706,27,7588.14,54,1,0.564598,4.65446,4.08986,7967.32,99.0121
11,7.0.0.3,1.0.0.1,49153,5021,UL,video,1,0.1,300,UDP,UDP,1,164,0,164,0,0,0,0.565053,0,5,107.425,0
12,1.0.0.2,7.0.0.6,49157,5004,DL,video,4,8,1440,UDP,UDP,1,2719,2685,34,7846.78,57,1,0.585651,4.51001,3.92436,7967.34,98.7495
13,7.0.0.4,1.0.0.1,49153,5022,UL,video,2,0.1,300,UDP,UDP,1,164,0,164,0,0,0,0.586105,0,5,107.425,0
14,1.0.0.2,7.0.0.7,49158,5005,DL,video,5,8,1440,UDP,UDP,1,2704,2695,9,7919.44,24,0,0.606703,4.50954,3.90283,7967.36,99.6672
15,7.0.0.5,1.0.0.1,49153,5023,UL,video,3,0.1,300,UDP,UDP,1,163,1,162,1250.05,2,0,0.607158,0.609208,0.00204992,107.429,0.613497
16,1.0.0.2,7.0.0.8,49159,5006,DL,video,6,8,1440,UDP,UDP,1,2690,2671,19,7889.76,35,1,0.627756,4.51039,3.88263,7967.37,99.2937
17,7.0.0.6,1.0.0.1,49153,5024,UL,video,4,0.1,300,UDP,UDP,1,162,2,160,197.135,1,0,0.628211,0.654208,0.0259974,107.433,1.23457
18,1.0.0.2,7.0.0.9,49160,5007,DL,video,7,8,1440,UDP,UDP,1,2675,2284,391,6784.2,109,2,0.648808,4.50993,3.86112,7967.39,85.3832
19,7.0.0.7,1.0.0.1,49153,5025,UL,video,5,0.1,300,UDP,UDP,1,161,2,159,195.651,2,0,0.649263,0.675458,0.0261946,107.437,1.24224
20,1.0.0.2,7.0.0.10,49161,5008,DL,video,8,8,1440,UDP,UDP,1,2660,2620,40,7627.81,81,2,0.669861,4.60914,3.93928,7967.4,98.4962
21,7.0.0.8,1.0.0.1,49153,5026,UL,video,6,0.1,300,UDP,UDP,1,160,2,158,197.054,2,0,0.670316,0.696324,0.0260081,107.442,1.25
22,1.0.0.2,7.0.0.11,49162,5009,DL,video,9,8,1440,UDP,UDP,1,2646,0,2646,0,0,0,0.690914,0,5,7967.42,0
23,7.0.0.9,1.0.0.1,49153,5027,UL,video,7,0.1,300,UDP,UDP,1,159,0,159,0,0,0,0.691368,0,5,107.446,0
24,1.0.0.2,7.0.0.12,49163,5010,DL,video,10,8,1440,UDP,UDP,1,2631,2319,312,6795.34,140,3,0.711966,4.62583,3.91387,7967.44,88.1414
25,7.0.0.10,1.0.0.1,49153,5028,UL,video,8,0.1,300,UDP,UDP,1,158,158,0,107.393,2,0,0.712421,4.48246,3.77004,107.45,100
26,1.0.0.2,7.0.0.13,49164,5011,DL,video,11,8,1440,UDP,UDP,1,2616,2567,49,7605.29,85,2,0.733019,4.60405,3.87103,7967.45,98.1269
27,7.0.0.11,1.0.0.1,49153,5029,UL,video,9,0.1,300,UDP,UDP,1,157,0,157,0,0,0,0.733474,0,5,107.454,0
28,7.0.0.12,1.0.0.1,49153,5030,UL,video,10,0.1,300,UDP,UDP,1,157,0,157,0,0,0,0.754526,0,5,107.454,0
29,1.0.0.2,7.0.0.14,49165,5012,DL,voip,12,0.128,160,UDP,UDP,1,374,371,3,145.678,14,1,0.762632,4.50312,3.74049,147.268,99.1979
30,7.0.0.13,1.0.0.1,49153,5031,UL,video,11,0.1,300,UDP,UDP,1,156,0,156,0,0,0,0.775579,0,5,107.459,0
31,1.0.0.2,7.0.0.15,49166,5013,DL,voip,13,0.128,160,UDP,UDP,1,372,362,10,142.907,26,5,0.783684,4.5042,3.72051,147.27,97.3118
32,1.0.0.2,7.0.0.16,49167,5014,DL,social,14,5,500,UDP,UDP,1,4631,4628,3,5139.5,15,0,0.795537,4.51,3.71447,5157.36,99.9352
33,7.0.0.14,1.0.0.1,49153,5032,UL,voip,12,0.032,160,UDP,UDP,1,93,93,0,37.1045,1,0,0.812632,4.49396,3.68133,37.1169,100
34,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,5,500,UDP,UDP,1,4605,4535,70,5064.51,51,0,0.816589,4.51031,3.69372,5157.37,98.4799
35,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,0.25,250,UDP,UDP,1,460,0,460,0,0,0,0.822737,0,5,272.075,0
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.032,160,UDP,UDP,1,92,13,79,5.64463,94,23,0.833684,4.21632,3.38264,37.1213,14.1304
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,1,500,UDP,UDP,1,915,910,5,1023.82,17,1,0.840842,4.50724,3.6664,1032.38,99.4536
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.25,250,UDP,UDP,1,458,4,454,333.579,2,0,0.843789,0.869833,0.0260433,272.078,0.873362
