FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
35,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,0.25,250,UDP,UDP,1,460,429,31,254.158,48,13,0.822737,4.48871,3.66597,272.075,93.2609
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.032,160,UDP,UDP,1,92,92,0,37.108,1,0,0.833684,4.47508,3.6414,37.1213,100
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,1,500,UDP,UDP,1,915,914,1,1028.32,11,0,0.840842,4.50724,3.6664,1032.38,99.8907
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.25,250,UDP,UDP,1,458,4,454,333.579,2,0,0.843789,0.869833,0.0260433,272.078,0.873362
39,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,10,1440,UDP,UDP,1,3161,3160,1,9927.22,11,0,0.859047,4.50974,3.6507,9958.66,99.9684
40,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,0.25,250,UDP,UDP,1,455,455,0,271.934,1,0,0.864842,4.49882,3.63398,272.081,100
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,10,1440,UDP,UDP,1,3143,3142,1,9926.89,11,0,0.880099,4.51012,3.63002,9958.68,99.9682
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,0.5,1000,UDP,UDP,1,226,0,226,0,0,0,0.893895,0,5,504.183,0
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,10,1440,UDP,UDP,1,3124,3122,2,9923.65,13,0,0.901152,4.50924,3.60809,9958.7,99.936
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,0.5,1000,UDP,UDP,1,225,1,224,3992.51,2,0,0.914947,0.916959,0.00201158,504.193,0.444444
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,0.5,1000,UDP,UDP,1,223,0,223,0,0,0,0.936,0,5,504.213,0
