NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,384.823,5,0.653518,0.994046,0.0804308,3.27201,0
1,UE,0,100000,100000,0.38683,5,4.28072,0.328835,0.0779152,0.312534,0
2,UE,0,100000,100000,0.500514,5,3.90798,0.328835,0.253922,0.50926,0
3,UE,0,100000,100000,0.437801,5,4.1136,0.328835,0.153872,0.403692,0
4,UE,0,100000,100000,0.389605,5,4.27162,0.328835,0.080923,0.318622,0
5,UE,0,100000,100000,0.384031,5,4.28989,0.328835,0.0782376,0.303035,0
6,UE,0,100000,100000,0.386512,5,4.28176,0.328835,0.0782631,0.311141,0
7,UE,0,100000,100000,0.386002,5,4.28343,0.328835,0.0783781,0.309355,0
8,UE,0,100000,100000,0.464161,5,4.02717,0.328835,0.19437,0.449624,0
9,UE,0,100000,100000,0.381472,5,4.29828,0.328835,0.0757832,0.297098,0
10,UE,0,100000,100000,0.653403,5,3.40672,0.328835,0.884308,0.380133,0
11,UE,0,100000,100000,0.42212,5,4.16501,0.328835,0.279778,0.226374,0
12,UE,0,100000,100000,0.483104,5,3.96506,0.328835,0.216607,0.489495,0
13,UE,0,100000,100000,0.310143,5,4.53215,0.328835,0.0270012,0.112013,0
14,UE,0,100000,100000,0.315686,5,4.51398,0.328835,0.0264656,0.130724,0
15,UE,0,100000,100000,0.477155,5,3.98457,0.328835,0.170532,0.516063,0
16,UE,0,100000,100000,0.474231,5,3.99416,0.328835,0.161891,0.515116,0
17,UE,0,100000,100000,0.433764,5,4.12683,0.328835,0.101283,0.443048,0
18,UE,0,100000,100000,0.497221,5,3.91878,0.328835,0.245831,0.506555,0
19,UE,0,100000,100000,0.465848,5,4.02164,0.328835,0.143012,0.50651,0
20,UE,0,100000,100000,0.489641,5,3.94363,0.328835,0.224523,0.503011,0
