FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
21,7.0.0.8,1.0.0.1,49153,5026,UL,video,6,0.1,300,UDP,UDP,1,160,4,156,125.547,10,1,0.670316,0.751959,0.081643,107.442,2.5
22,1.0.0.2,7.0.0.11,49162,5009,DL,video,9,8,1440,UDP,UDP,1,2646,2645,1,7933.69,16,0,0.690914,4.51446,3.82355,7967.42,99.9622
23,7.0.0.9,1.0.0.1,49153,5027,UL,video,7,0.1,300,UDP,UDP,1,159,4,155,125.624,10,1,0.691368,0.772961,0.0815925,107.446,2.51572
24,1.0.0.2,7.0.0.12,49163,5010,DL,video,10,8,1440,UDP,UDP,1,2631,2622,9,7909.73,21,0,0.711966,4.51375,3.80178,7967.44,99.6579
25,7.0.0.10,1.0.0.1,49153,5028,UL,video,8,0.1,300,UDP,UDP,1,158,0,158,0,0,0,0.712421,0,5,107.45,0
26,1.0.0.2,7.0.0.13,49164,5011,DL,video,11,8,1440,UDP,UDP,1,2616,2577,39,7817.12,37,1,0.733019,4.51382,3.7808,7967.45,98.5092
27,7.0.0.11,1.0.0.1,49153,5029,UL,video,9,0.1,300,UDP,UDP,1,157,0,157,0,0,0,0.733474,0,5,107.454,0
28,7.0.0.12,1.0.0.1,49153,5030,UL,video,10,0.1,300,UDP,UDP,1,157,0,157,0,0,0,0.754526,0,5,107.454,0
29,1.0.0.2,7.0.0.14,49165,5012,DL,voip,12,0.128,160,UDP,UDP,1,374,373,1,146.324,15,0,0.762632,4.50667,3.74404,147.268,99.7326
30,7.0.0.13,1.0.0.1,49153,5031,UL,video,11,0.1,300,UDP,UDP,1,156,154,2,105.815,11,1,0.775579,4.50496,3.72938,107.459,98.7179
31,1.0.0.2,7.0.0.15,49166,5013,DL,voip,13,0.128,160,UDP,UDP,1,372,371,1,145.7,25,2,0.783684,4.5236,3.73992,147.27,99.7312
32,1.0.0.2,7.0.0.16,49167,5014,DL,social,14,5,500,UDP,UDP,1,4631,4455,176,4822.88,84,1,0.795537,4.60589,3.81035,5157.36,96.1995
33,7.0.0.14,1.0.0.1,49153,5032,UL,voip,12,0.032,160,UDP,UDP,1,93,93,0,37.0348,8,0,0.812632,4.50089,3.68826,37.1169,100
34,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,5,500,UDP,UDP,1,4605,4300,305,4556.07,125,1,0.816589,4.70974,3.89315,5157.37,93.3768
35,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,0.25,250,UDP,UDP,1,460,460,0,271.399,9,0,0.822737,4.50389,3.68115,272.075,100
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.032,160,UDP,UDP,1,92,0,92,0,0,0,0.833684,0,5,37.1213,0
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,1,500,UDP,UDP,1,915,862,53,936.205,95,6,0.840842,4.63889,3.79805,1032.38,94.2077
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.25,250,UDP,UDP,1,458,3,455,258.869,9,5,0.843789,0.868959,0.0251696,272.078,0.655022
39,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,10,1440,UDP,UDP,1,3161,2157,1004,6484.82,321,3,0.859047,4.67382,3.81477,9958.66,68.2379
40,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,0.25,250,UDP,UDP,1,455,11,444,268.077,9,1,0.864842,0.95396,0.0891184,272.081,2.41758
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,10,1440,UDP,UDP,1,3143,679,2464,2041.3,314,9,0.880099,4.69496,3.81486,9958.68,21.6036
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,0.5,1000,UDP,UDP,1,226,0,226,0,0,0,0.893895,0,5,504.183,0
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,10,1440,UDP,UDP,1,3124,3123,1,9761.41,168,0,0.901152,4.57039,3.66924,9958.7,99.968
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,0.5,1000,UDP,UDP,1,225,0,225,0,0,0,0.914947,0,5,504.193,0
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,0.5,1000,UDP,UDP,1,223,3,220,524.222,13,0,0.936,0.981961,0.045961,504.213,1.34529
