NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,366.27,5,0.987628,0.924063,0.0616999,3.02661,0
1,UE,0,100000,100000,0.485068,5,3.96624,0.31535,0.173773,0.544635,0
2,UE,0,100000,100000,0.485112,5,3.9661,0.31535,0.172847,0.545706,0
3,UE,0,100000,100000,0.485416,5,3.9651,0.31535,0.172272,0.547277,0
4,UE,0,100000,100000,0.484916,5,3.96674,0.31535,0.17199,0.54592,0
5,UE,0,100000,100000,0.484394,5,3.96845,0.31535,0.170563,0.545635,0
6,UE,0,100000,100000,0.482826,5,3.97359,0.31535,0.16778,0.543278,0
7,UE,0,100000,100000,0.481192,5,3.97895,0.31535,0.166637,0.539063,0
8,UE,0,100000,100000,0.481597,5,3.97717,0.316133,0.166988,0.539706,0
9,UE,0,100000,100000,0.480756,5,3.98038,0.31535,0.166564,0.537706,0
10,UE,0,100000,100000,0.479036,5,3.98602,0.31535,0.163351,0.535278,0
11,UE,0,100000,100000,0.478854,5,3.98662,0.31535,0.165326,0.532706,0
12,UE,0,100000,100000,0.481346,5,3.97804,0.316061,0.166623,0.539277,0
13,UE,0,100000,100000,0.323903,5,4.49465,0.31535,0.0337845,0.156212,0
14,UE,0,100000,100000,0.305015,5,4.55658,0.31535,0.0257848,0.102284,0
15,UE,0,100000,100000,0.485473,5,3.96492,0.31535,0.1721,0.547634,0
16,UE,0,100000,100000,0.471868,5,4.00952,0.31535,0.182779,0.49235,0
17,UE,0,100000,100000,0.366361,5,4.35545,0.31535,0.0754213,0.253782,0
18,UE,0,100000,100000,0.464735,5,4.03291,0.31535,0.238533,0.413208,0
19,UE,0,100000,100000,0.448739,5,4.08535,0.31535,0.347443,0.251853,0
20,UE,0,100000,100000,0.478709,5,3.98709,0.31535,0.173351,0.524206,0
