SrcId,DstId,Samples,TxPorts,RxPorts,NumRb,AvgEffectiveChannelGainLinear,MinEffectiveChannelGainLinear,MaxEffectiveChannelGainLinear,AvgEffectiveChannelGain_dB,MinEffectiveChannelGain_dB,MaxEffectiveChannelGain_dB
0,1,27648,2,2,96,0.00830745,1.68229e-05,0.0211591,-20.8053,-47.741,-16.745
0,2,27648,2,2,96,9.80677,0.00762448,25.2999,9.91526,-21.1779,14.0312
0,3,27648,2,2,96,3.13645,0.00253878,7.90091,4.96438,-25.9538,8.97677
0,4,27648,2,2,96,7.64396,0.0224924,19.7972,8.83319,-16.4796,12.966
0,5,27648,2,2,96,3.71212,0.00360875,9.38368,5.69622,-24.4264,9.72373
0,6,27648,2,2,96,7.25272,0.0289152,19.4967,8.60501,-15.3887,12.8996
0,7,27648,2,2,96,0.138233,0.000411779,0.383532,-8.59388,-33.8534,-4.16199
0,8,27648,2,2,96,0.0813459,6.56424e-05,0.20534,-10.8966,-41.8282,-6.87526
0,9,27648,2,2,96,0.632141,0.0012524,1.79887,-1.99186,-29.0226,2.54999
0,10,27648,2,2,96,11.878,0.00736248,30.6355,10.7474,-21.3298,14.8623
0,11,27648,2,2,96,0.199692,0.000159574,0.554325,-6.9964,-37.9704,-2.56236
0,12,27648,2,2,96,0.0718425,5.08959e-05,0.181438,-11.4362,-42.9332,-7.41272
0,13,27648,2,2,96,4.7875,0.00557836,12.8473,6.80108,-22.5349,11.0881
0,14,27648,2,2,96,2.29741,0.00142825,5.76179,3.61238,-28.452,7.60557
0,15,27648,2,2,96,1.18505,0.000695345,3.22272,0.737377,-31.578,5.08222
0,16,27648,2,2,96,0.0369111,7.2016e-05,0.106355,-14.3284,-41.4257,-9.73241
0,17,27648,2,2,96,5.40902,0.00432701,14.4853,7.33119,-23.6381,11.6093
0,18,27648,2,2,96,9.67404,0.00566481,25.3651,9.85608,-22.4681,14.0424
0,19,27648,2,2,96,0.122333,0.000299543,0.360219,-9.12457,-35.2354,-4.43434
0,20,27648,2,2,96,0.142109,0.000158534,0.394259,-8.47378,-37.9988,-4.04219
1,0,2215,2,2,96,0.0110818,1.68229e-05,0.0211591,-19.5539,-47.741,-16.745
2,0,2172,2,2,96,12.8577,0.00762448,25.2999,11.0916,-21.1779,14.0312
3,0,2210,2,2,96,4.02655,0.00252834,7.90091,6.04933,-25.9716,8.97677
4,0,2192,2,2,96,9.73402,0.0224605,19.7972,9.88292,-16.4858,12.966
5,0,2289,2,2,96,4.72974,0.00360161,9.38368,6.74837,-24.435,9.72373
6,0,2208,2,2,96,9.62005,0.0288778,19.4967,9.83177,-15.3944,12.8996
7,0,2166,2,2,96,0.199893,0.000411779,0.383847,-6.99203,-33.8534,-4.15842
8,0,2168,2,2,96,0.107506,6.56424e-05,0.20534,-9.68569,-41.8282,-6.87526
9,0,2096,2,2,96,0.888701,0.0012524,1.79887,-0.512444,-29.0226,2.54999
10,0,2113,2,2,96,15.717,0.00727722,30.6348,11.9637,-21.3803,14.8622
11,0,2127,2,2,96,0.288893,0.000159574,0.554325,-5.39264,-37.9704,-2.56236
12,0,2052,2,2,96,0.0948996,5.08959e-05,0.181438,-10.2274,-42.9332,-7.41272
13,0,1600,2,2,96,6.87636,0.00557836,12.8484,8.37358,-22.5349,11.0885
14,0,1529,2,2,96,3.16783,0.00142825,5.76012,5.00762,-28.452,7.60432
15,0,2043,2,2,96,1.65745,0.000708239,3.22318,2.19441,-31.4982,5.08284
16,0,2038,2,2,96,0.0545144,7.2016e-05,0.107028,-12.6349,-41.4257,-9.70503
17,0,2184,2,2,96,6.79066,0.00441404,14.4853,8.31912,-23.5516,11.6093
18,0,1754,2,2,96,13.0922,0.00577072,25.3601,11.1701,-22.3877,14.0415
19,0,3227,2,2,96,0.197628,0.000312145,0.360219,-7.04151,-35.0564,-4.43434
20,0,2034,2,2,96,0.211903,0.000160532,0.395078,-6.73863,-37.9444,-4.03317
