FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
19,1.0.0.2,7.0.0.11,49162,5009,DL,video,9,2,1440,UDP,UDP,1,661,648,13,1901.91,27,3,0.695234,4.60274,3.90751,1994.12,98.0333
20,7.0.0.6,1.0.0.1,49153,5024,UL,video,4,0.025,300,UDP,UDP,1,40,2,38,50.8337,6,2,0.700211,0.80103,0.100819,27.3763,5
21,1.0.0.2,7.0.0.12,49163,5010,DL,video,10,2,1440,UDP,UDP,1,657,656,1,1985.15,12,0,0.716286,4.50617,3.78989,1994.14,99.8478
22,7.0.0.7,1.0.0.1,49153,5025,UL,video,5,0.025,300,UDP,UDP,1,40,1,39,311.343,8,0,0.721263,0.729494,0.00823048,27.3763,2.5
23,1.0.0.2,7.0.0.13,49164,5011,DL,video,11,2,1440,UDP,UDP,1,654,605,49,1829.86,75,8,0.737339,4.52921,3.79187,1994.15,92.5076
24,7.0.0.8,1.0.0.1,49153,5026,UL,video,6,0.025,300,UDP,UDP,1,40,0,40,0,0,0,0.742316,0,5,27.3763,0
25,7.0.0.9,1.0.0.1,49153,5027,UL,video,7,0.025,300,UDP,UDP,1,39,34,5,23.8362,22,30,0.763368,4.41853,3.65516,27.3942,87.1795
26,1.0.0.2,7.0.0.14,49165,5012,DL,voip,12,0.064,160,UDP,UDP,1,187,185,2,72.8168,14,1,0.772632,4.50417,3.73154,73.8314,98.9305
27,7.0.0.10,1.0.0.1,49153,5028,UL,video,8,0.025,300,UDP,UDP,1,39,20,19,28.0268,4,0,0.784421,2.61303,1.82861,27.3942,51.2821
28,1.0.0.2,7.0.0.15,49166,5013,DL,voip,13,0.064,160,UDP,UDP,1,186,185,1,73.2102,13,0,0.793684,4.50517,3.71149,73.8335,99.4624
29,1.0.0.2,7.0.0.16,49167,5014,DL,social,14,0.5,500,UDP,UDP,1,463,461,2,512.922,14,0,0.802737,4.51017,3.70744,516.74,99.568
30,7.0.0.11,1.0.0.1,49153,5029,UL,video,9,0.025,300,UDP,UDP,1,39,39,0,27.3572,5,0,0.805474,4.45853,3.65306,27.3942,100
31,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,0.5,500,UDP,UDP,1,460,459,1,514.032,12,0,0.823789,4.50717,3.68338,516.748,99.7826
32,7.0.0.12,1.0.0.1,49153,5030,UL,video,10,0.025,300,UDP,UDP,1,39,0,39,0,0,0,0.826526,0,5,27.3942,0
33,7.0.0.13,1.0.0.1,49153,5031,UL,video,11,0.025,300,UDP,UDP,1,39,38,1,26.6568,7,5,0.847579,4.50049,3.65291,27.3942,97.4359
34,7.0.0.14,1.0.0.1,49153,5032,UL,voip,12,0.016,160,UDP,UDP,1,46,46,0,18.7419,4,0,0.852632,4.45753,3.6049,18.7664,100
35,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,1,1440,UDP,UDP,1,316,314,2,989.267,14,1,0.869415,4.50967,3.64026,998.711,99.3671
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.016,160,UDP,UDP,1,46,46,0,18.7421,4,0,0.873684,4.47853,3.60485,18.7664,100
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,0.1,500,UDP,UDP,1,91,90,1,102.801,13,1,0.876842,4.48817,3.61133,104.27,98.9011
38,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,1,1440,UDP,UDP,1,314,313,1,992.401,12,0,0.890467,4.50767,3.6172,998.731,99.6815
39,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,0.025,250,UDP,UDP,1,46,45,1,27.0938,10,5,0.894737,4.50199,3.60726,27.7508,97.8261
40,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,1,1440,UDP,UDP,1,312,311,1,992.385,12,0,0.91152,4.50567,3.59415,998.752,99.6795
41,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.025,250,UDP,UDP,1,45,0,45,0,0,0,0.915789,0,5,27.7645,0
42,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,0.025,250,UDP,UDP,1,45,45,0,27.7128,6,0,0.936842,4.46353,3.52669,27.7645,100
43,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,0.05,1000,UDP,UDP,1,22,1,21,792.346,10,0,1.03789,1.04803,0.010136,52.5846,4.54545
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,0.05,1000,UDP,UDP,1,22,0,22,0,0,0,1.05895,0,5,52.5846,0
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,0.05,1000,UDP,UDP,1,22,22,0,52.4602,9,2,1.08,4.44803,3.36803,52.5846,100
