SrcId,DstId,Samples,TxPorts,RxPorts,NumRb,AvgEffectiveChannelGainLinear,MinEffectiveChannelGainLinear,MaxEffectiveChannelGainLinear,AvgEffectiveChannelGain_dB,MinEffectiveChannelGain_dB,MaxEffectiveChannelGain_dB
0,1,42133,8,2,96,0.019482,5.19631e-06,0.0821638,-17.1037,-52.8431,-10.8532
0,2,42133,8,2,96,31.338,0.0304586,97.8088,14.9607,-15.1629,19.9038
0,3,42133,8,2,96,8.65677,0.00978948,30.3207,9.37356,-20.0924,14.8174
0,4,42133,8,2,96,23.3678,0.000338931,77.1052,13.6862,-34.6989,18.8708
0,5,42133,8,2,96,10.4033,0.0139914,36.1258,10.1717,-18.5414,15.5782
0,6,42133,8,2,96,26.0043,0.00237152,73.7484,14.1504,-26.2497,18.6775
0,7,42133,8,2,96,0.477836,7.65219e-06,1.52514,-3.20721,-51.1621,1.8331
0,8,42133,8,2,96,0.195176,0.000236599,0.79091,-7.09574,-36.2599,-1.01873
0,9,42133,8,2,96,2.19537,0.000493061,7.12663,3.41509,-33.071,8.52884
0,10,42133,8,2,96,39.6191,0.0292185,118.883,15.979,-15.3434,20.7512
0,11,42133,8,2,96,0.691556,0.000460215,2.19846,-1.60172,-33.3704,3.42119
0,12,42133,8,2,96,0.171451,0.000183079,0.696294,-7.6586,-37.3736,-1.57207
0,13,42133,8,2,96,17.1663,0.0171375,50.3003,12.3468,-17.6605,17.0157
0,14,42133,8,2,96,6.20818,0.00546295,22.27,7.92965,-22.6257,13.4772
0,15,42133,8,2,96,4.17002,0.00212815,12.8448,6.20138,-26.72,11.0873
0,16,42133,8,2,96,0.129468,4.04307e-05,0.425206,-8.87838,-43.9329,-3.71401
0,17,42133,8,2,96,19.2771,0.0150436,56.2904,12.8504,-18.2265,17.5043
0,18,42133,8,2,96,34.2006,0.0210901,94.1103,15.3403,-16.7592,19.7364
0,19,42133,8,2,96,0.416937,1.90572e-05,1.41809,-3.7993,-47.1994,1.51704
0,20,42133,8,2,96,0.489094,0.000434616,1.56524,-3.10607,-33.6189,1.94581
1,0,3624,2,8,96,0.0336016,6.71788e-05,0.0846361,-14.7364,-41.7277,-10.7244
2,0,3661,2,8,96,39.9963,0.0303551,101.005,16.0202,-15.1777,20.0434
3,0,3652,2,8,96,12.4204,0.0101343,31.5887,10.9413,-19.9421,14.9953
4,0,3629,2,8,96,30.1155,0.0898418,79.0305,14.7879,-10.4652,18.9779
5,0,3647,2,8,96,14.6136,0.0144064,37.5098,11.6476,-18.4144,15.7414
6,0,3597,2,8,96,29.824,0.115511,77.8411,14.7457,-9.37375,18.9121
7,0,3600,2,8,96,0.611207,0.00164691,1.53523,-2.13812,-27.8333,1.86175
8,0,3578,2,8,96,0.324752,0.000262551,0.820224,-4.88448,-35.8079,-0.860676
9,0,3567,2,8,96,2.65475,0.00500959,7.12812,4.24024,-23.002,8.52975
10,0,3855,2,8,96,47.7403,0.029109,122.541,16.7888,-15.3597,20.8828
11,0,3563,2,8,96,0.865855,0.000638305,2.21088,-0.625547,-31.9497,3.44565
12,0,3529,2,8,96,0.286674,0.000203605,0.724503,-5.42612,-36.9121,-1.3996
13,0,818,2,8,96,20.4464,0.0223135,51.3517,13.1062,-16.5143,17.1056
14,0,816,2,8,96,8.62111,0.00572601,23.0405,9.35563,-22.4215,13.6249
15,0,3468,2,8,96,5.04898,0.00280688,12.8926,7.03204,-25.5178,11.1034
16,0,3385,2,8,96,0.163099,0.000289344,0.428111,-7.87549,-35.3859,-3.68443
17,0,1852,2,8,96,23.2414,0.0181934,57.7988,13.6626,-17.4009,17.6192
18,0,3996,2,8,96,31.4138,0.0227119,101.457,14.9712,-16.4375,20.0628
19,0,2981,2,8,96,0.530445,0.00121686,1.41818,-2.75359,-29.1476,1.51731
20,0,3577,2,8,96,0.63562,0.000635935,1.58016,-1.96803,-31.9659,1.98701
