NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,499.014,5,3.38496,0.861236,0.0249748,0.728828,0
1,UE,0,100000,100000,0.301575,5,4.58284,0.289163,0.0249839,0.103014,0
2,UE,0,100000,100000,0.305926,5,4.56857,0.289163,0.0273136,0.11495,0
3,UE,0,100000,100000,0.302634,5,4.57937,0.289163,0.0254213,0.106049,0
4,UE,0,100000,100000,0.303737,5,4.57575,0.289163,0.0257515,0.109335,0
5,UE,0,100000,100000,0.312895,5,4.54572,0.289163,0.0639012,0.101211,0
6,UE,0,100000,100000,0.304072,5,4.57465,0.289163,0.0257158,0.110468,0
7,UE,0,100000,100000,0.30045,5,4.58653,0.289163,0.0241627,0.100148,0
8,UE,0,100000,100000,0.317093,5,4.53196,0.289163,0.0668561,0.112022,0
9,UE,0,100000,100000,0.300061,5,4.5878,0.289163,0.0239039,0.0991307,0
10,UE,0,100000,100000,0.305185,5,4.571,0.289163,0.0304833,0.109352,0
11,UE,0,100000,100000,0.309346,5,4.55736,0.289163,0.04742,0.106058,0
12,UE,0,100000,100000,0.303023,5,4.57809,0.289163,0.0262963,0.106451,0
13,UE,0,100000,100000,0.268999,5,4.68964,0.289163,0.00335618,0.0178369,0
14,UE,0,100000,100000,0.271001,5,4.68308,0.289163,0.00416845,0.0235861,0
15,UE,0,100000,100000,0.331381,5,4.48511,0.289163,0.044148,0.181575,0
16,UE,0,100000,100000,0.327054,5,4.49935,0.289163,0.041613,0.169872,0
17,UE,0,100000,100000,0.281739,5,4.64787,0.289163,0.0117288,0.0512347,0
18,UE,0,100000,100000,0.325417,5,4.50467,0.289163,0.073247,0.132921,0
19,UE,0,100000,100000,0.31053,5,4.55348,0.289163,0.0299825,0.127377,0
20,UE,0,100000,100000,0.325689,5,4.50378,0.289163,0.0700595,0.137001,0
