NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,169.939,5,0.79255,0.980279,0.00651611,3.22066,0
1,UE,0,100000,100000,0.386988,5,4.28597,0.318489,0.0867855,0.308757,0
2,UE,0,100000,100000,0.389998,5,4.2761,0.318489,0.0885107,0.316899,0
3,UE,0,100000,100000,0.381535,5,4.30385,0.318489,0.0768959,0.300767,0
4,UE,0,100000,100000,0.381649,5,4.30347,0.318489,0.0759589,0.30208,0
5,UE,0,100000,100000,0.491232,5,3.94419,0.318489,0.311109,0.426216,0
6,UE,0,100000,100000,0.380729,5,4.30649,0.318489,0.075121,0.299901,0
7,UE,0,100000,100000,0.378706,5,4.31312,0.318489,0.0740319,0.294357,0
8,UE,0,100000,100000,0.496095,5,3.92824,0.318489,0.306458,0.446812,0
9,UE,0,100000,100000,0.378508,5,4.31377,0.318489,0.0736572,0.294081,0
10,UE,0,100000,100000,0.482212,5,3.97376,0.318489,0.308014,0.399737,0
11,UE,0,100000,100000,0.435644,5,4.12644,0.318489,0.19332,0.361751,0
12,UE,0,100000,100000,0.425313,5,4.16031,0.318489,0.17425,0.346949,0
13,UE,0,100000,100000,0.306789,5,4.54892,0.318489,0.0258842,0.10671,0
14,UE,0,100000,100000,0.306225,5,4.55077,0.318489,0.0252593,0.105487,0
15,UE,0,100000,100000,0.465495,5,4.02857,0.318489,0.207051,0.445893,0
16,UE,0,100000,100000,0.454531,5,4.06457,0.318489,0.19444,0.422503,0
17,UE,0,100000,100000,0.382558,5,4.30049,0.318489,0.111275,0.269744,0
18,UE,0,100000,100000,0.490898,5,3.94528,0.318489,0.502704,0.233525,0
19,UE,0,100000,100000,0.379278,5,4.31125,0.318489,0.191882,0.17838,0
20,UE,0,100000,100000,0.526756,5,3.82771,0.318489,0.419698,0.434099,0
