SrcId,DstId,Samples,TxPorts,RxPorts,NumRb,AvgEffectiveChannelGainLinear,MinEffectiveChannelGainLinear,MaxEffectiveChannelGainLinear,AvgEffectiveChannelGain_dB,MinEffectiveChannelGain_dB,MaxEffectiveChannelGain_dB
0,1,94781,8,2,261,1.95677,0.0453392,3.9127,2.91539,-13.4353,5.92477
0,2,94781,8,2,261,0.311209,0.00353384,0.545844,-5.06948,-24.5175,-2.62932
0,3,94781,8,2,261,1.84369,0.029794,4.05989,2.65688,-15.2587,6.08515
0,4,94781,8,2,261,4.4128,0.119906,7.01413,6.44715,-9.21159,8.45974
0,5,94781,8,2,261,2.57352,0.0292391,4.59314,4.10527,-15.3404,6.6211
0,6,94781,8,2,261,1.71878,0.00719131,3.07781,2.35221,-21.4319,4.88241
0,7,94781,8,2,261,2.33035,0.0160667,3.73145,3.67422,-17.9407,5.71878
0,8,94781,8,2,261,0.987787,0.013209,1.72843,-0.0533668,-18.7913,2.37653
0,9,94781,8,2,261,1.06047,0.00967584,1.56701,0.254965,-20.1431,1.95073
0,10,94781,8,2,261,0.114796,0.00148154,0.18412,-9.40072,-28.2929,-7.349
0,11,94781,8,2,261,0.369317,0.00463888,0.690398,-4.326,-23.3359,-1.609
0,12,94781,8,2,261,0.390427,0.00523457,0.635128,-4.0846,-22.8112,-1.97139
0,13,94781,8,2,261,2.23825,0.0413199,3.46678,3.49908,-13.8384,5.39926
0,14,94781,8,2,261,1.66624,0.0257688,3.12729,2.21737,-15.8891,4.95168
0,15,94781,8,2,261,1.27261,0.0150762,2.13483,1.04695,-18.2171,3.29364
0,16,94781,8,2,261,1.71385,0.0138375,2.80172,2.33974,-18.5894,4.47424
0,17,94781,8,2,261,2.34075,0.0239992,3.53997,3.69355,-16.198,5.49
0,18,94781,8,2,261,2.72866,0.0324516,4.26565,4.3595,-14.8876,6.29985
0,19,94781,8,2,261,2.95643,0.0140244,5.15589,4.70768,-18.5312,7.12303
0,20,94781,8,2,261,1.16011,0.0420676,2.03393,0.644997,-13.7605,3.08336
1,0,7815,2,8,261,3.94969,0.850645,6.18497,5.96563,-0.702519,7.91338
2,0,8001,2,8,261,0.534061,0.145479,0.680735,-2.72409,-8.37199,-1.67022
3,0,7780,2,8,261,2.75947,0.98517,3.83591,4.40826,-0.0648872,5.83868
4,0,7770,2,8,261,8.89402,2.78715,10.8747,9.49098,4.4516,10.3642
5,0,7672,2,8,261,4.16417,1.12193,5.00368,6.19528,0.499674,6.9929
6,0,7646,2,8,261,1.49579,0.370643,1.96425,1.74871,-4.31045,2.93196
7,0,7568,2,8,261,2.91916,0.669503,4.038,4.65258,-1.74247,6.06166
8,0,7353,2,8,261,1.54058,0.442019,1.87663,1.87683,-3.54559,2.73379
9,0,7035,2,8,261,1.10627,0.326172,1.29839,0.438618,-4.86554,1.13404
10,0,7220,2,8,261,0.177519,0.0455542,0.21457,-7.50756,-13.4147,-6.68431
11,0,5961,2,8,261,0.455653,0.145945,0.628983,-3.41366,-8.35811,-2.01361
12,0,7479,2,8,261,0.609175,0.169396,0.738551,-2.15258,-7.71097,-1.31619
13,0,5650,2,8,261,3.15216,0.952922,3.71901,4.98609,-0.209425,5.70427
14,0,5649,2,8,261,2.39502,0.737174,2.89657,3.79308,-1.3243,4.61884
15,0,7373,2,8,261,1.74192,0.506883,2.27497,2.41029,-2.95092,3.56976
16,0,7300,2,8,261,2.25501,0.724182,2.81443,3.53149,-1.40152,4.49391
17,0,7277,2,8,261,3.24127,0.874893,3.92701,5.10715,-0.580451,5.94062
18,0,8267,2,8,261,3.78467,1.10874,4.6787,5.78028,0.448286,6.70125
19,0,7414,2,8,261,3.9557,0.871802,5.41243,5.97223,-0.59582,7.33393
20,0,8028,2,8,261,1.48325,0.514092,1.99729,1.71216,-2.88959,3.00442
