NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,117.761,5,4.15147,0.458799,0.0108451,0.378886,0
1,UE,0,100000,100000,0.25971,5,4.7836,0.178495,0.0068552,0.0310496,0
2,UE,0,100000,100000,0.261221,5,4.77865,0.178495,0.00762284,0.0352365,0
3,UE,0,100000,100000,0.259086,5,4.78564,0.178495,0.00638212,0.0294783,0
4,UE,0,100000,100000,0.259631,5,4.78386,0.178495,0.00660527,0.0310406,0
5,UE,0,100000,100000,0.268856,5,4.75361,0.178495,0.0342458,0.0336475,0
6,UE,0,100000,100000,0.259571,5,4.78406,0.178495,0.00653386,0.0309156,0
7,UE,0,100000,100000,0.258754,5,4.78673,0.178495,0.00631075,0.0284606,0
8,UE,0,100000,100000,0.27843,5,4.72222,0.178495,0.0618581,0.0374238,0
9,UE,0,100000,100000,0.258588,5,4.78728,0.178495,0.00608756,0.0281392,0
10,UE,0,100000,100000,0.264063,5,4.76932,0.178495,0.0143008,0.0378791,0
11,UE,0,100000,100000,0.265164,5,4.76572,0.178495,0.0229791,0.0328083,0
12,UE,0,100000,100000,0.262057,5,4.7759,0.178495,0.0151762,0.0304246,0
13,UE,0,100000,100000,0.252067,5,4.80866,0.178495,0.00168702,0.0111591,0
14,UE,0,100000,100000,0.253246,5,4.80479,0.178495,0.00220473,0.0145069,0
15,UE,0,100000,100000,0.257591,5,4.79055,0.178495,0.00498072,0.0259787,0
16,UE,0,100000,100000,0.256485,5,4.79422,0.178495,0.00468619,0.0225953,0
17,UE,0,100000,100000,0.254492,5,4.8007,0.178495,0.00230307,0.0184967,0
18,UE,0,100000,100000,0.264674,5,4.76732,0.178495,0.0326302,0.0215507,0
19,UE,0,100000,100000,0.254324,5,4.80126,0.178495,0.00315091,0.0170959,0
20,UE,0,100000,100000,0.26554,5,4.76448,0.178495,0.0346032,0.0224167,0
