NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,125.007,5,3.69274,0.51911,0.0152993,0.772845,0
1,UE,0,100000,100000,0.261184,5,4.76931,0.195171,0.00634642,0.0291748,0
2,UE,0,100000,100000,0.286848,5,4.68517,0.195171,0.0787941,0.0408698,0
3,UE,0,100000,100000,0.265323,5,4.75574,0.195171,0.0185508,0.0305407,0
4,UE,0,100000,100000,0.26104,5,4.76978,0.195171,0.00626608,0.028782,0
5,UE,0,100000,100000,0.262167,5,4.76608,0.195171,0.00983729,0.028907,0
6,UE,0,100000,100000,0.260977,5,4.76999,0.195171,0.0062036,0.0286392,0
7,UE,0,100000,100000,0.260898,5,4.77025,0.195171,0.00615897,0.0284249,0
8,UE,0,100000,100000,0.276419,5,4.71936,0.195171,0.0493414,0.0361293,0
9,UE,0,100000,100000,0.261298,5,4.76893,0.195171,0.00630179,0.0295943,0
10,UE,0,100000,100000,0.412523,5,4.27317,0.195171,0.37779,0.153874,0
11,UE,0,100000,100000,0.268686,5,4.74471,0.195171,0.0313627,0.0287552,0
12,UE,0,100000,100000,0.275862,5,4.72118,0.195171,0.0470265,0.0366199,0
13,UE,0,100000,100000,0.255265,5,4.78872,0.195171,0.00209761,0.0140159,0
14,UE,0,100000,100000,0.255069,5,4.78936,0.195171,0.00174057,0.01373,0
15,UE,0,100000,100000,0.260814,5,4.77052,0.195171,0.00831103,0.0259961,0
16,UE,0,100000,100000,0.258094,5,4.77944,0.195171,0.00426665,0.0211222,0
17,UE,0,100000,100000,0.25448,5,4.79129,0.195171,0.00113361,0.0124085,0
18,UE,0,100000,100000,0.258418,5,4.77838,0.195171,0.00859703,0.0178545,0
19,UE,0,100000,100000,0.256084,5,4.78603,0.195171,0.00310631,0.0156943,0
20,UE,0,100000,100000,0.258766,5,4.77723,0.195171,0.00872178,0.0188724,0
