FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
36,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,1,250,UDP,UDP,1,1842,55,1787,542.39,127,5,0.816737,1.03697,0.220235,1086.53,2.98588
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,10,500,UDP,UDP,1,9157,6643,2514,6659.95,599,1,0.837242,4.95175,4.1145,10313.6,72.5456
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,1,250,UDP,UDP,1,1832,15,1817,1014.94,7,2,0.837789,0.869888,0.0320987,1086.53,0.818777
39,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,2.5,250,UDP,UDP,1,4553,55,4498,2425.52,9,1,0.857642,0.906891,0.0492485,2715.44,1.20799
40,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,50,1440,UDP,UDP,1,15807,1778,14029,4955.76,1796,2,0.858125,4.97282,4.11469,49780.7,11.2482
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,50,1440,UDP,UDP,1,15716,406,15310,1131.63,1798,10,0.879178,4.99389,4.11471,49780.7,2.58335
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,2.5,1000,UDP,UDP,1,1131,0,1131,0,0,0,0.881095,0,5,2511.99,0
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,50,1440,UDP,UDP,1,15624,2934,12690,8211.13,1730,1,0.90023,4.99825,4.09801,49780.7,18.7788
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,2.5,1000,UDP,UDP,1,1125,1125,0,2505.03,10,3,0.902147,4.50896,3.60681,2512,100
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,2.5,1000,UDP,UDP,1,1118,10,1108,2184.62,11,2,0.9232,0.959963,0.0367627,2512.01,0.894454
