NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,390.184,5,0.528837,1.02331,0.111464,3.33638,0
1,UE,0,100000,100000,0.507446,5,3.88219,0.334207,0.181543,0.602062,0
2,UE,0,100000,100000,0.507991,5,3.8804,0.334207,0.181542,0.603848,0
3,UE,0,100000,100000,0.5086,5,3.87841,0.334207,0.18011,0.607277,0
4,UE,0,100000,100000,0.507946,5,3.8801,0.334992,0.177847,0.607062,0
5,UE,0,100000,100000,0.50828,5,3.87946,0.334207,0.176418,0.609919,0
6,UE,0,100000,100000,0.504534,5,3.89174,0.334207,0.174207,0.599848,0
7,UE,0,100000,100000,0.503923,5,3.89374,0.334207,0.174063,0.597991,0
8,UE,0,100000,100000,0.503573,5,3.89489,0.334207,0.172984,0.59792,0
9,UE,0,100000,100000,0.502616,5,3.89802,0.334207,0.170777,0.596991,0
10,UE,0,100000,100000,0.502377,5,3.89881,0.334207,0.170494,0.596491,0
11,UE,0,100000,100000,0.501585,5,3.90141,0.334207,0.170397,0.593991,0
12,UE,0,100000,100000,0.499855,5,3.90708,0.334207,0.17001,0.588705,0
13,UE,0,100000,100000,0.450937,5,4.06733,0.334207,0.127759,0.470707,0
14,UE,0,100000,100000,0.447419,5,4.07886,0.334207,0.127507,0.459422,0
15,UE,0,100000,100000,0.496415,5,3.91746,0.335772,0.170565,0.576206,0
16,UE,0,100000,100000,0.492888,5,3.92992,0.334207,0.173953,0.56192,0
17,UE,0,100000,100000,0.485785,5,3.95321,0.334207,0.203662,0.508921,0
18,UE,0,100000,100000,0.465042,5,4.02119,0.334207,0.22704,0.417565,0
19,UE,0,100000,100000,0.479063,5,3.97394,0.336489,0.329719,0.359851,0
20,UE,0,100000,100000,0.493358,5,3.92838,0.334207,0.160209,0.577206,0
