Timestamp_ns,Loss_dB,TxAntGain_dB,RxAntGain_dB,PropGain_dB,Pathloss_dB,Delay_ns,SrcId,SrcX,SrcY,SrcZ,DstId,DstX,DstY,DstZ
81,82.2159,0,0,-82.2159,82.2159,81,0,0,0,10,6,1.53407,22.633,1.5
92,83.7694,0,0,-83.7694,83.7694,92,0,0,0,10,4,-11.3816,23.54,1.5
95,83.5959,0,0,-83.5959,83.5959,95,0,0,0,10,7,6.81259,26.2351,1.5
100,83.9176,0,0,-83.9176,83.9176,100,0,0,0,10,19,9.03328,27.1796,1.5
113,84.6562,0,0,-84.6562,84.6562,113,0,0,0,10,9,5.56353,32.1928,1.5
114,84.5725,0,0,-84.5725,84.5725,114,0,0,0,10,1,-8.2831,32.089,1.5
122,85.2567,0,0,-85.2567,85.2567,122,0,0,0,10,16,10.7662,33.9139,1.5
169,96.8428,0,0,-96.8428,96.8428,169,0,0,0,10,13,20.7076,45.3977,1.5
174,99.1425,0,0,-99.1425,99.1425,174,0,0,0,10,2,-2.22945,51.5363,1.5
176,95.9741,0,0,-95.9741,95.9741,176,0,0,0,10,20,14.3332,50.0297,1.5
187,95.3645,0,0,-95.3645,95.3645,187,0,0,0,10,5,-22.0159,50.7674,1.5
217,102.659,0,0,-102.659,102.659,217,0,0,0,10,3,-25.2835,59.4869,1.5
229,100.778,0,0,-100.778,100.778,229,0,0,0,10,17,28.6707,61.9473,1.5
231,96.1692,0,0,-96.1692,96.1692,231,0,0,0,10,11,13.0927,67.5504,1.5
254,96.5642,0,0,-96.5642,96.5642,254,0,0,0,10,10,-1.16568,75.7663,1.5
256,105.15,0,0,-105.15,105.15,256,0,0,0,10,8,-23.8062,72.3358,1.5
263,105.076,0,0,-105.076,105.076,263,0,0,0,10,15,28.1569,73.0835,1.5
263,104.474,0,0,-104.474,104.474,263,0,0,0,10,18,35.7284,69.6611,1.5
265,98.9,0,0,-98.9,98.9,265,0,0,0,10,12,-16.4083,77.1281,1.5
266,101.391,0,0,-101.391,101.391,266,0,0,0,10,14,-30.2987,73.3447,1.5
16232217,82.2159,0,0,-82.2159,82.2159,81,6,1.53407,22.633,1.5,0,0,0,10
16232228,83.7694,0,0,-83.7694,83.7694,92,4,-11.3816,23.54,1.5,0,0,0,10
16232231,83.5959,0,0,-83.5959,83.5959,95,7,6.81259,26.2351,1.5,0,0,0,10
16232236,83.9176,0,0,-83.9176,83.9176,100,19,9.03328,27.1796,1.5,0,0,0,10
16232249,84.6562,0,0,-84.6562,84.6562,113,9,5.56353,32.1928,1.5,0,0,0,10
16232250,84.5725,0,0,-84.5725,84.5725,114,1,-8.2831,32.089,1.5,0,0,0,10
16232258,85.2567,0,0,-85.2567,85.2567,122,16,10.7662,33.9139,1.5,0,0,0,10
16232305,96.8428,0,0,-96.8428,96.8428,169,13,20.7076,45.3977,1.5,0,0,0,10
16232310,99.1425,0,0,-99.1425,99.1425,174,2,-2.22945,51.5363,1.5,0,0,0,10
16232312,95.9741,0,0,-95.9741,95.9741,176,20,14.3332,50.0297,1.5,0,0,0,10
16232323,95.3645,0,0,-95.3645,95.3645,187,5,-22.0159,50.7674,1.5,0,0,0,10
16232353,102.659,0,0,-102.659,102.659,217,3,-25.2835,59.4869,1.5,0,0,0,10
16232365,100.778,0,0,-100.778,100.778,229,17,28.6707,61.9473,1.5,0,0,0,10
16232367,96.1692,0,0,-96.1692,96.1692,231,11,13.0927,67.5504,1.5,0,0,0,10
16232390,96.5642,0,0,-96.5642,96.5642,254,10,-1.16568,75.7663,1.5,0,0,0,10
16232392,105.15,0,0,-105.15,105.15,256,8,-23.8062,72.3358,1.5,0,0,0,10
16232399,105.076,0,0,-105.076,105.076,263,15,28.1569,73.0835,1.5,0,0,0,10
16232399,104.474,0,0,-104.474,104.474,263,18,35.7284,69.6611,1.5,0,0,0,10
16232401,98.9,0,0,-98.9,98.9,265,12,-16.4083,77.1281,1.5,0,0,0,10
16232402,101.391,0,0,-101.391,101.391,266,14,-30.2987,73.3447,1.5,0,0,0,10
50000081,82.2159,0,0,-82.2159,82.2159,81,0,0,0,10,6,1.53407,22.633,1.5
50000092,83.7694,0,0,-83.7694,83.7694,92,0,0,0,10,4,-11.3816,23.54,1.5
50000095,83.5959,0,0,-83.5959,83.5959,95,0,0,0,10,7,6.81259,26.2351,1.5
