SrcId,DstId,Samples,TxPorts,RxPorts,NumRb,AvgEffectiveChannelGainLinear,MinEffectiveChannelGainLinear,MaxEffectiveChannelGainLinear,AvgEffectiveChannelGain_dB,MinEffectiveChannelGain_dB,MaxEffectiveChannelGain_dB
0,1,243628,32,2,253,6.17173,0.000423226,14.7811,7.90407,-33.7343,11.6971
0,2,243628,32,2,253,0.316841,2.15894e-05,0.830055,-4.99159,-46.6576,-0.808933
0,3,243628,32,2,253,3.64058,0.00059711,8.57479,5.61171,-32.2395,9.33224
0,4,243628,32,2,253,15.281,0.00198288,27.1867,11.8415,-27.027,14.3436
0,5,243628,32,2,253,8.36216,0.00139957,15.911,9.22318,-28.5401,12.017
0,6,243628,32,2,253,4.33602,0.000388637,9.78561,6.37091,-34.1046,9.90588
0,7,243628,32,2,253,8.57371,0.000534832,22.1851,9.33169,-32.7178,13.4606
0,8,243628,32,2,253,2.46673,0.000269102,4.24631,3.92121,-35.7008,6.28012
0,9,243628,32,2,253,1.35808,0.000180666,2.32306,1.32924,-37.4312,3.6606
0,10,243628,32,2,253,0.0435271,6.91521e-06,0.0779899,-13.6124,-51.6019,-11.0796
0,11,243628,32,2,253,0.631238,9.69123e-05,1.10386,-1.99807,-40.1362,0.42915
0,12,243628,32,2,253,0.670312,9.66299e-05,1.10884,-1.73723,-40.1489,0.448708
0,13,243628,32,2,253,6.29385,0.00133609,11.7741,7.98916,-28.7416,10.7093
0,14,243628,32,2,253,4.31447,0.000498044,7.73486,6.34928,-33.0273,8.88453
0,15,243628,32,2,253,3.34625,0.000394129,6.25581,5.24559,-34.0436,7.96284
0,16,243628,32,2,253,2.19777,0.000422459,5.64377,3.41982,-33.7422,7.51569
0,17,243628,32,2,253,9.06085,0.000889882,16.2822,9.57169,-30.5067,12.1171
0,18,243628,32,2,253,9.05397,0.00138753,15.7076,9.56839,-28.5776,11.9611
0,19,243628,32,2,253,12.2498,0.000783483,32.3455,10.8813,-31.0597,15.0981
0,20,243628,32,2,253,1.48281,0.000313895,3.01079,1.71085,-35.0322,4.7868
1,0,18071,2,32,253,7.57845,1.06115,14.6049,8.7958,0.257748,11.645
2,0,17980,2,32,253,0.431467,0.0712283,0.920745,-3.65053,-11.4735,-0.358608
3,0,18350,2,32,253,4.80154,0.875819,8.81867,6.81381,-0.575855,9.45403
4,0,17481,2,32,253,19.2614,5.12112,28.4887,12.8469,7.09365,14.5467
5,0,17383,2,32,253,11.7961,2.81064,17.2621,10.7174,4.48806,12.3709
6,0,17289,2,32,253,5.89923,1.02949,10.4063,7.70795,0.126213,10.173
7,0,17214,2,32,253,10.9801,1.55076,23.2365,10.406,1.90544,13.6617
8,0,17662,2,32,253,3.01656,0.925608,4.10362,4.79512,-0.335728,6.13167
9,0,17319,2,32,253,1.86775,0.555696,2.39646,2.7132,-2.55163,3.79569
10,0,18720,2,32,253,0.0571626,0.0137307,0.0837627,-12.4289,-18.6231,-10.7695
11,0,17698,2,32,253,0.819822,0.197035,1.16566,-0.862807,-7.05457,0.665724
12,0,17581,2,32,253,0.867505,0.227486,1.0957,-0.617281,-6.43045,0.396905
13,0,6371,2,32,253,8.06608,2.98767,11.0719,9.06663,4.75333,10.4422
14,0,9188,2,32,253,5.29044,1.36946,7.83637,7.23492,1.3655,8.94115
15,0,29755,2,32,253,4.72443,1.25081,6.41891,6.7435,0.971927,8.07461
16,0,29596,2,32,253,2.89237,0.505744,5.41184,4.61254,-2.9607,7.33345
17,0,24831,2,32,253,11.1591,2.98425,16.4101,10.4763,4.74835,12.1511
18,0,29290,2,32,253,11.7174,3.23987,15.2626,10.6883,5.10527,11.8363
19,0,29116,2,32,253,16.9241,2.18758,34.4282,12.2851,3.39965,15.3691
20,0,28944,2,32,253,1.87818,0.437864,2.85708,2.73736,-3.58661,4.55922
