FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
1,13.0.0.5,13.0.0.6,2123,2123,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,20,20,0,44438.4,0,0,0.016634,0.0176361,0.00100209,44523,100
2,14.0.0.6,14.0.0.5,2123,2123,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,20,20,0,44438.4,0,0,0.0166342,0.0176363,0.00100209,44448.6,100
3,14.0.0.5,14.0.0.6,2123,2123,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,20,20,0,41632.4,0,0,0.0166345,0.0176365,0.00100207,41641.3,100
4,13.0.0.6,13.0.0.5,2123,2123,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,20,20,0,41632.4,0,0,0.0166347,0.0176368,0.00100207,41641.3,100
5,1.0.0.2,7.0.0.2,49153,5000,DL,video,0,25,1440,UDP,UDP,1,8680,8438,242,24134.8,72,0,0.500461,4.51015,4.00969,24891.6,97.212
6,1.0.0.2,7.0.0.3,49154,5001,DL,video,1,25,1440,UDP,UDP,1,8634,8624,10,24158,27,0,0.521513,4.61566,4.09415,24891.7,99.8842
7,7.0.0.2,1.0.0.1,49153,5020,UL,video,0,0.3125,300,UDP,UDP,1,518,7,511,372.512,2,0,0.52768,0.575833,0.0481528,334.303,1.35135
8,14.0.0.5,14.0.0.6,2152,2152,unknown,control_or_unknown,-1,0,0,unknown,UDP,0,5397,5397,0,1019.39,0,0,0.529708,4.50046,3.97075,1019.39,100
9,1.0.0.2,7.0.0.4,49155,5002,DL,video,2,25,1440,UDP,UDP,1,8589,8421,168,24340.4,40,0,0.542566,4.51039,3.96783,24891.7,98.044
10,7.0.0.3,1.0.0.1,49153,5021,UL,video,1,0.3125,300,UDP,UDP,1,515,2,513,24.5244,143,84,0.548733,0.757708,0.208975,334.307,0.38835
11,1.0.0.2,7.0.0.5,49156,5003,DL,video,3,25,1440,UDP,UDP,1,8543,8526,17,24776,36,0,0.563619,4.51028,3.94666,24891.7,99.801
12,7.0.0.4,1.0.0.1,49153,5022,UL,video,2,0.3125,300,UDP,UDP,1,512,9,503,363.632,2,0,0.569785,0.633208,0.0634227,334.311,1.75781
13,1.0.0.2,7.0.0.6,49157,5004,DL,video,4,25,1440,UDP,UDP,1,8497,8472,25,24751.9,54,0,0.584671,4.51016,3.92549,24891.7,99.7058
14,7.0.0.5,1.0.0.1,49153,5023,UL,video,3,0.3125,300,UDP,UDP,1,510,0,510,0,0,0,0.590838,0,5,334.314,0
15,1.0.0.2,7.0.0.7,49158,5005,DL,video,5,25,1440,UDP,UDP,1,8452,8451,1,24822.1,11,0,0.605724,4.5104,3.90468,24891.7,99.9882
16,7.0.0.6,1.0.0.1,49153,5024,UL,video,4,0.3125,300,UDP,UDP,1,507,2,505,528.765,2,0,0.611891,0.621583,0.00969239,334.317,0.394477
17,1.0.0.2,7.0.0.8,49159,5006,DL,video,6,25,1440,UDP,UDP,1,8406,8395,11,24792,27,0,0.626777,4.51029,3.88351,24891.7,99.8691
18,7.0.0.7,1.0.0.1,49153,5025,UL,video,5,0.3125,300,UDP,UDP,1,504,0,504,0,0,0,0.632943,0,5,334.321,0
19,1.0.0.2,7.0.0.9,49160,5007,DL,video,7,25,1440,UDP,UDP,1,8360,8177,183,24280.6,117,0,0.647829,4.51017,3.86234,24891.8,97.811
20,7.0.0.8,1.0.0.1,49153,5026,UL,video,6,0.3125,300,UDP,UDP,1,501,1,500,1306.04,1,0,0.653996,0.655958,0.00196203,334.325,0.199601
21,1.0.0.2,7.0.0.10,49161,5008,DL,video,8,25,1440,UDP,UDP,1,8315,8037,278,22819.3,83,0,0.668882,4.7082,4.03932,24891.8,96.6566
22,7.0.0.9,1.0.0.1,49153,5027,UL,video,7,0.3125,300,UDP,UDP,1,499,34,465,341.119,2,0,0.675048,0.930458,0.25541,334.328,6.81363
23,1.0.0.2,7.0.0.11,49162,5009,DL,video,9,25,1440,UDP,UDP,1,8269,6250,2019,17865.2,151,1,0.689934,4.70131,4.01137,24891.8,75.5835
24,7.0.0.10,1.0.0.1,49153,5028,UL,video,8,0.3125,300,UDP,UDP,1,496,2,494,526.625,2,0,0.696101,0.705833,0.00973179,334.332,0.403226
25,1.0.0.2,7.0.0.12,49163,5010,DL,video,10,25,1440,UDP,UDP,1,8223,7314,909,22079,141,0,0.710987,4.51018,3.79919,24891.8,88.9456
26,7.0.0.11,1.0.0.1,49153,5029,UL,video,9,0.3125,300,UDP,UDP,1,493,0,493,0,0,0,0.717154,0,5,334.336,0
27,1.0.0.2,7.0.0.13,49164,5011,DL,video,11,25,1440,UDP,UDP,1,8177,8022,155,24352.1,37,0,0.73204,4.51004,3.778,24891.8,98.1044
28,7.0.0.12,1.0.0.1,49153,5030,UL,video,10,0.3125,300,UDP,UDP,1,490,1,489,1280.2,2,0,0.738206,0.740208,0.00200164,334.34,0.204082
29,1.0.0.2,7.0.0.14,49165,5012,DL,voip,12,1,160,UDP,UDP,1,2927,2920,7,1113.03,19,0,0.753912,4.60714,3.85322,1147.85,99.7608
30,7.0.0.13,1.0.0.1,49153,5031,UL,video,11,0.3125,300,UDP,UDP,1,488,23,465,344.766,2,0,0.759259,0.930208,0.170949,334.343,4.71311
31,1.0.0.2,7.0.0.15,49166,5013,DL,voip,13,1,160,UDP,UDP,1,2911,2899,12,1139.91,27,0,0.774964,4.51027,3.73531,1147.85,99.5878
32,7.0.0.14,1.0.0.1,49153,5032,UL,voip,12,0.25,160,UDP,UDP,1,727,7,720,321.731,1,0,0.777752,0.809708,0.0319561,287.259,0.962861
33,1.0.0.2,7.0.0.16,49167,5014,DL,social,14,20,500,UDP,UDP,1,18526,18327,199,20347.2,22,0,0.794937,4.51039,3.71545,20626.1,98.9258
34,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.25,160,UDP,UDP,1,723,723,0,287.165,1,0,0.798804,4.4967,3.69789,287.262,100
35,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,20,500,UDP,UDP,1,18421,18027,394,20128.2,36,0,0.815989,4.51038,3.69439,20626.1,97.8611
36,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,1,250,UDP,UDP,1,1842,2,1840,1096.32,1,0,0.816737,0.820699,0.00396214,1086.53,0.108578
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,10,500,UDP,UDP,1,9157,9098,59,9946.08,35,0,0.837242,4.61051,3.77327,10313.6,99.3557
