NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,179.287,5,3.75068,0.771423,0.0226053,0.455294,0
1,UE,0,100000,100000,0.298368,5,4.60948,0.261133,0.0254627,0.103926,0
2,UE,0,100000,100000,0.300677,5,4.60191,0.261133,0.0267841,0.110176,0
3,UE,0,100000,100000,0.300492,5,4.60251,0.261133,0.0261412,0.110212,0
4,UE,0,100000,100000,0.29803,5,4.61058,0.261133,0.0257484,0.102533,0
5,UE,0,100000,100000,0.297442,5,4.61251,0.261133,0.0249627,0.101391,0
6,UE,0,100000,100000,0.297267,5,4.61308,0.261133,0.0247842,0.100998,0
7,UE,0,100000,100000,0.296832,5,4.61451,0.261133,0.0246056,0.0997477,0
8,UE,0,100000,100000,0.299762,5,4.60491,0.261133,0.0251413,0.108819,0
9,UE,0,100000,100000,0.298259,5,4.60983,0.261133,0.0250699,0.103962,0
10,UE,0,100000,100000,0.299348,5,4.60626,0.261133,0.0254984,0.107105,0
11,UE,0,100000,100000,0.296244,5,4.61644,0.261133,0.0240699,0.0983549,0
12,UE,0,100000,100000,0.298836,5,4.60794,0.261133,0.0251413,0.105783,0
13,UE,0,100000,100000,0.274502,5,4.68773,0.261133,0.00839232,0.0427489,0
14,UE,0,100000,100000,0.274426,5,4.68798,0.261133,0.00835661,0.0425346,0
15,UE,0,100000,100000,0.289588,5,4.63826,0.261133,0.0184269,0.0821766,0
16,UE,0,100000,100000,0.285482,5,4.65173,0.261133,0.0168561,0.0702841,0
17,UE,0,100000,100000,0.270406,5,4.70115,0.261133,0.00549966,0.0322134,0
18,UE,0,100000,100000,0.281517,5,4.66473,0.261133,0.0139991,0.0601414,0
19,UE,0,100000,100000,0.277498,5,4.6779,0.261133,0.0118207,0.0491417,0
20,UE,0,100000,100000,0.279295,5,4.67201,0.261133,0.0124278,0.0544273,0
