FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
19,1.0.0.2,7.0.0.11,49162,5009,DL,video,9,2,1440,UDP,UDP,1,661,619,42,1821.01,74,8,0.695234,4.59371,3.89847,1994.12,93.646
20,7.0.0.6,1.0.0.1,49153,5024,UL,video,4,0.025,300,UDP,UDP,1,40,2,38,50.8337,6,2,0.700211,0.80103,0.100819,27.3763,5
21,1.0.0.2,7.0.0.12,49163,5010,DL,video,10,2,1440,UDP,UDP,1,657,656,1,1985.15,12,0,0.716286,4.50617,3.78989,1994.14,99.8478
22,7.0.0.7,1.0.0.1,49153,5025,UL,video,5,0.025,300,UDP,UDP,1,40,1,39,311.343,8,0,0.721263,0.729494,0.00823048,27.3763,2.5
23,1.0.0.2,7.0.0.13,49164,5011,DL,video,11,2,1440,UDP,UDP,1,654,629,25,1905.23,51,6,0.737339,4.52367,3.78633,1994.15,96.1774
24,7.0.0.8,1.0.0.1,49153,5026,UL,video,6,0.025,300,UDP,UDP,1,40,0,40,0,0,0,0.742316,0,5,27.3763,0
25,7.0.0.9,1.0.0.1,49153,5027,UL,video,7,0.025,300,UDP,UDP,1,39,22,17,15.4234,11,10,0.763368,4.41853,3.65516,27.3942,56.4103
26,1.0.0.2,7.0.0.14,49165,5012,DL,voip,12,0.064,160,UDP,UDP,1,187,186,1,73.2104,13,0,0.772632,4.50417,3.73154,73.8314,99.4652
27,7.0.0.10,1.0.0.1,49153,5028,UL,video,8,0.025,300,UDP,UDP,1,39,20,19,28.0268,4,0,0.784421,2.61303,1.82861,27.3942,51.2821
28,1.0.0.2,7.0.0.15,49166,5013,DL,voip,13,0.064,160,UDP,UDP,1,186,185,1,73.2102,13,0,0.793684,4.50517,3.71149,73.8335,99.4624
