FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
35,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,20,500,UDP,UDP,1,18421,4133,14288,4088.57,2170,1,0.815989,4.98582,4.16983,20626.1,22.4363
36,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,1,250,UDP,UDP,1,1842,23,1819,227.934,140,11,0.816737,1.03589,0.219156,1086.53,1.24864
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,10,500,UDP,UDP,1,9157,3548,5609,3589.14,1705,1,0.837242,4.91496,4.07772,10313.6,38.7463
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,1,250,UDP,UDP,1,1832,16,1816,922.494,7,1,0.837789,0.875459,0.0376696,1086.53,0.873362
39,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,2.5,250,UDP,UDP,1,4553,159,4394,813.823,136,4,0.857642,1.28197,0.424328,2715.44,3.4922
40,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,50,1440,UDP,UDP,1,15807,1105,14702,3108.53,2213,3,0.858125,4.93496,4.07684,49780.7,6.99057
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,50,1440,UDP,UDP,1,15716,573,15143,1612.47,2199,6,0.879178,4.95467,4.07549,49780.7,3.64597
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,2.5,1000,UDP,UDP,1,1131,0,1131,0,0,0,0.881095,0,5,2511.99,0
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,50,1440,UDP,UDP,1,15624,1543,14081,4317.2,2309,2,0.90023,4.99925,4.09901,49780.7,9.87583
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,2.5,1000,UDP,UDP,1,1125,1125,0,2505.72,15,1,0.902147,4.50796,3.60581,2512,100
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,2.5,1000,UDP,UDP,1,1118,0,1118,0,0,0,0.9232,0,5,2512.01,0
