NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,359.581,5,0.962963,0.858076,0.28824,2.89072,0
1,UE,0,100000,100000,0.474512,5,4.00118,0.314774,0.151918,0.532131,0
2,UE,0,100000,100000,0.474425,5,4.00146,0.314774,0.150882,0.532881,0
3,UE,0,100000,100000,0.467062,5,4.0256,0.314774,0.150597,0.509024,0
4,UE,0,100000,100000,0.4718,5,4.01007,0.314774,0.148383,0.526774,0
5,UE,0,100000,100000,0.447716,5,4.08903,0.314774,0.148489,0.447704,0
6,UE,0,100000,100000,0.469469,5,4.01771,0.314774,0.146348,0.521167,0
7,UE,0,100000,100000,0.468138,5,4.02207,0.314774,0.146984,0.516167,0
8,UE,0,100000,100000,0.458897,5,4.05237,0.314774,0.145648,0.487203,0
9,UE,0,100000,100000,0.463566,5,4.03707,0.314774,0.153028,0.495132,0
10,UE,0,100000,100000,0.397723,5,4.25295,0.314774,0.143287,0.288994,0
11,UE,0,100000,100000,0.456118,5,4.06149,0.314774,0.179536,0.444204,0
12,UE,0,100000,100000,0.461714,5,4.04314,0.314774,0.141634,0.500453,0
13,UE,0,100000,100000,0.413776,5,4.20031,0.314774,0.0983148,0.386599,0
14,UE,0,100000,100000,0.429493,5,4.14878,0.314774,0.100063,0.436382,0
15,UE,0,100000,100000,0.459252,5,4.05121,0.314774,0.13567,0.498346,0
16,UE,0,100000,100000,0.458544,5,4.05353,0.314774,0.134563,0.497132,0
17,UE,0,100000,100000,0.520931,5,3.84876,0.315167,0.135276,0.700797,0
18,UE,0,100000,100000,0.464863,5,4.03281,0.314774,0.197492,0.454919,0
19,UE,0,100000,100000,0.467408,5,4.02447,0.314774,0.160803,0.499953,0
20,UE,0,100000,100000,0.466823,5,4.02639,0.314774,0.15692,0.501917,0
