NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,121.864,5,3.61787,0.773271,0.0449611,0.563901,0
1,UE,0,100000,100000,0.298263,5,4.60955,0.261348,0.0254627,0.103641,0
2,UE,0,100000,100000,0.305725,5,4.58508,0.261348,0.0498554,0.103712,0
3,UE,0,100000,100000,0.30176,5,4.59809,0.261348,0.0266055,0.113962,0
4,UE,0,100000,100000,0.298209,5,4.60973,0.261348,0.0252841,0.10364,0
5,UE,0,100000,100000,0.30091,5,4.60087,0.261348,0.0262841,0.111497,0
6,UE,0,100000,100000,0.297272,5,4.6128,0.261348,0.0248199,0.101033,0
7,UE,0,100000,100000,0.297043,5,4.61355,0.261348,0.0247125,0.100391,0
8,UE,0,100000,100000,0.300082,5,4.60359,0.261348,0.0257841,0.109283,0
9,UE,0,100000,100000,0.298688,5,4.60816,0.261348,0.0250699,0.105426,0
10,UE,0,100000,100000,0.310809,5,4.56862,0.261348,0.0713552,0.0986763,0
11,UE,0,100000,100000,0.315506,5,4.55301,0.261348,0.0709267,0.114711,0
12,UE,0,100000,100000,0.296139,5,4.61651,0.261348,0.0241056,0.0980335,0
13,UE,0,100000,100000,0.274474,5,4.68755,0.261348,0.00839232,0.0427132,0
14,UE,0,100000,100000,0.27443,5,4.68769,0.261348,0.00835661,0.0426061,0
15,UE,0,100000,100000,0.291248,5,4.63255,0.261348,0.0169989,0.0891046,0
16,UE,0,100000,100000,0.285399,5,4.65173,0.261348,0.0166418,0.0702841,0
17,UE,0,100000,100000,0.265313,5,4.71758,0.261348,0.00346408,0.0176067,0
18,UE,0,100000,100000,0.277568,5,4.6774,0.261348,0.0118921,0.049356,0
19,UE,0,100000,100000,0.280552,5,4.66762,0.261348,0.0126064,0.0584272,0
20,UE,0,100000,100000,0.277404,5,4.67794,0.261348,0.0117493,0.0489631,0
