SrcId,DstId,Samples,TxPorts,RxPorts,NumRb,AvgEffectiveChannelGainLinear,MinEffectiveChannelGainLinear,MaxEffectiveChannelGainLinear,AvgEffectiveChannelGain_dB,MinEffectiveChannelGain_dB,MaxEffectiveChannelGain_dB
0,1,18050,32,2,261,3.81342,0.00104878,12.9321,5.81314,-29.7931,11.1167
0,2,18050,32,2,261,0.672943,0.000606231,1.91949,-1.72022,-32.1736,2.83186
0,3,18050,32,2,261,3.97159,0.00160423,15.3217,5.98964,-27.9473,11.8531
0,4,18050,32,2,261,9.33333,0.0982552,26.4041,9.70036,-10.0764,14.2167
0,5,18050,32,2,261,5.67342,0.00415457,17.394,7.53845,-23.8147,12.404
0,6,18050,32,2,261,3.57722,0.00424126,11.1552,5.53545,-23.7251,10.4748
0,7,18050,32,2,261,4.57465,0.000196179,13.3675,6.60358,-37.0735,11.2605
0,8,18050,32,2,261,2.20088,0.000455791,6.53975,3.42596,-33.4123,8.15561
0,9,18050,32,2,261,2.18007,0.000113438,5.73162,3.38471,-39.4524,7.58277
0,10,18050,32,2,261,0.248381,3.45411e-05,0.694723,-6.04881,-44.6166,-1.58188
0,11,18050,32,2,261,0.760565,7.4823e-06,2.60798,-1.18864,-51.2596,4.16304
0,12,18050,32,2,261,0.904926,0.000104418,2.61511,-0.433868,-39.8123,4.17489
0,13,18050,32,2,261,4.68897,0.00510132,12.3275,6.71078,-22.9232,10.9088
0,14,18050,32,2,261,3.78352,0.000314462,11.3606,5.77896,-35.0243,10.554
0,15,17990,32,2,261,2.70557,8.01654e-05,8.09346,4.32258,-40.9601,9.08134
0,16,18050,32,2,261,3.43268,0.00133816,10.3488,5.35633,-28.7349,10.1489
0,17,18050,32,2,261,4.70086,0.000206657,13.0237,6.72177,-36.8475,11.1474
0,18,18050,32,2,261,6.14194,0.000191833,15.9508,7.88306,-37.1708,12.0278
0,19,18050,32,2,261,5.97679,0.00195954,18.474,7.76468,-27.0785,12.6656
0,20,18050,32,2,261,1.99445,0.00011786,7.5934,2.99823,-39.2863,8.80436
1,0,1516,2,32,261,14.3651,3.38993,24.5693,11.5731,5.3019,13.9039
2,0,1535,2,32,261,1.85247,0.563098,2.74797,2.67751,-2.49416,4.39011
3,0,1699,2,32,261,8.98097,2.49827,15.3485,9.53323,3.9764,11.8607
4,0,1499,2,32,261,29.0351,8.83454,41.1871,14.6292,9.46184,16.1476
5,0,1666,2,32,261,13.4095,4.49177,19.123,11.2741,6.52418,12.8156
6,0,1479,2,32,261,4.91363,1.48579,7.68735,6.91403,1.71957,8.85776
7,0,1470,2,32,261,8.85989,2.7099,15.1155,9.47428,4.32953,11.7942
8,0,1631,2,32,261,4.75943,1.69682,7.50521,6.77555,2.29636,8.75363
9,0,1536,2,32,261,3.17042,1.08654,5.17277,5.01117,0.360462,7.13723
10,0,1445,2,32,261,0.537697,0.184439,0.858944,-2.69462,-7.34147,-0.660351
11,0,1776,2,32,261,1.44455,0.405106,2.52709,1.59734,-3.92431,4.02621
12,0,1431,2,32,261,1.88461,0.636531,3.48253,2.75222,-1.9618,5.41895
13,0,683,2,32,261,10.6715,3.62606,16.7105,10.2822,5.59434,12.2299
14,0,684,2,32,261,7.71737,2.53953,11.7312,8.8747,4.04753,10.6934
15,0,1279,2,32,261,6.28511,1.96073,9.04154,7.98313,2.92417,9.56243
16,0,1046,2,32,261,7.03272,2.15474,11.2419,8.47123,3.33394,10.5084
17,0,315,2,32,261,9.44826,3.49755,15.4462,9.75352,5.43764,11.8882
18,0,757,2,32,261,11.8675,4.33229,20.9663,10.7436,6.36717,13.2152
19,0,858,2,32,261,11.9905,3.49134,21.0887,10.7884,5.42992,13.2405
20,0,853,2,32,261,4.26975,1.3247,7.98164,6.30403,1.22118,9.02092
