NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,169.641,5,0.582502,0.997912,0.278834,3.14075,0
1,UE,0,100000,100000,0.492257,5,3.93882,0.322064,0.18798,0.551135,0
2,UE,0,100000,100000,0.507138,5,3.89003,0.322064,0.222199,0.565706,0
3,UE,0,100000,100000,0.473064,5,4.00175,0.322064,0.160695,0.515492,0
4,UE,0,100000,100000,0.471913,5,4.00552,0.322064,0.158565,0.513849,0
5,UE,0,100000,100000,0.473481,5,4.00038,0.322064,0.157849,0.519706,0
6,UE,0,100000,100000,0.470039,5,4.01166,0.322064,0.156994,0.509278,0
7,UE,0,100000,100000,0.47078,5,4.00924,0.322064,0.156135,0.512564,0
8,UE,0,100000,100000,0.48799,5,3.95281,0.322064,0.178991,0.546135,0
9,UE,0,100000,100000,0.468296,5,4.01738,0.322064,0.153635,0.506921,0
10,UE,0,100000,100000,0.519814,5,3.84861,0.322064,0.256623,0.572706,0
11,UE,0,100000,100000,0.46685,5,4.02212,0.322064,0.152606,0.503207,0
12,UE,0,100000,100000,0.483908,5,3.96619,0.322064,0.179106,0.532635,0
13,UE,0,100000,100000,0.309373,5,4.53844,0.322064,0.0272133,0.112284,0
14,UE,0,100000,100000,0.309134,5,4.53922,0.322064,0.0270705,0.111641,0
15,UE,0,100000,100000,0.462139,5,4.03757,0.322064,0.157234,0.483136,0
16,UE,0,100000,100000,0.46018,5,4.04399,0.322064,0.166525,0.467422,0
17,UE,0,100000,100000,0.367182,5,4.3489,0.322064,0.0724667,0.256568,0
18,UE,0,100000,100000,0.559338,5,3.69823,0.358057,0.33222,0.611491,0
19,UE,0,100000,100000,0.45283,5,4.06559,0.326412,0.339569,0.268425,0
20,UE,0,100000,100000,0.478471,5,3.98402,0.322064,0.170923,0.522992,0
