NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,173.124,5,0.582915,1.00067,0.0265904,3.38982,0
1,UE,0,100000,100000,0.386863,5,4.28051,0.329005,0.07804,0.312444,0
2,UE,0,100000,100000,0.560345,5,3.71174,0.329005,0.335246,0.624014,0
3,UE,0,100000,100000,0.498025,5,3.91605,0.329005,0.217577,0.537373,0
4,UE,0,100000,100000,0.384264,5,4.28903,0.329005,0.0772683,0.304695,0
5,UE,0,100000,100000,0.425203,5,4.15481,0.329005,0.12262,0.393569,0
6,UE,0,100000,100000,0.383268,5,4.2923,0.329005,0.076519,0.302178,0
7,UE,0,100000,100000,0.381966,5,4.29657,0.329005,0.0775371,0.296893,0
8,UE,0,100000,100000,0.536473,5,3.79,0.329005,0.327566,0.553424,0
9,UE,0,100000,100000,0.376237,5,4.31535,0.329005,0.0837413,0.271905,0
10,UE,0,100000,100000,0.55421,5,3.73185,0.329005,0.367793,0.571351,0
11,UE,0,100000,100000,0.491723,5,3.93673,0.329005,0.52084,0.21343,0
12,UE,0,100000,100000,0.531464,5,3.80643,0.329005,0.264865,0.599705,0
13,UE,0,100000,100000,0.309035,5,4.53569,0.329005,0.0262424,0.109067,0
14,UE,0,100000,100000,0.320402,5,4.49842,0.329005,0.026171,0.146407,0
15,UE,0,100000,100000,0.527269,5,3.82018,0.329005,0.257509,0.593304,0
16,UE,0,100000,100000,0.458815,5,4.0446,0.329005,0.149234,0.477157,0
17,UE,0,100000,100000,0.392959,5,4.26052,0.329005,0.0818782,0.328594,0
18,UE,0,100000,100000,0.522896,5,3.83452,0.329005,0.251921,0.584555,0
19,UE,0,100000,100000,0.448283,5,4.07911,0.329049,0.134425,0.457418,0
20,UE,0,100000,100000,0.520361,5,3.84283,0.329005,0.249172,0.578993,0
