FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
36,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,1,250,UDP,UDP,1,1842,0,1842,0,0,0,0.816737,0,5,1086.53,0
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,10,500,UDP,UDP,1,9157,9150,7,10276.2,18,0,0.837242,4.51015,3.67291,10313.6,99.9236
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,1,250,UDP,UDP,1,1832,4,1828,1080.09,2,0,0.837789,0.845833,0.0080433,1086.53,0.218341
39,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,2.5,250,UDP,UDP,1,4553,0,4553,0,0,0,0.857642,0,5,2715.44,0
40,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,50,1440,UDP,UDP,1,15807,9686,6121,26821.1,1107,0,0.858125,4.99988,4.14175,49780.7,61.2766
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,50,1440,UDP,UDP,1,15716,15705,11,49602.5,20,0,0.879178,4.51038,3.6312,49780.7,99.93
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,2.5,1000,UDP,UDP,1,1131,0,1131,0,0,0,0.881095,0,5,2511.99,0
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,50,1440,UDP,UDP,1,15624,12229,3395,34211.6,830,0,0.90023,4.99976,4.09953,49780.7,78.2706
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,2.5,1000,UDP,UDP,1,1125,9,1116,2622.54,2,0,0.902147,0.929709,0.0275616,2512,0.8
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,2.5,1000,UDP,UDP,1,1118,3,1115,229.168,98,3,0.9232,1.02834,0.105136,2512.01,0.268336
