FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.032,160,UDP,UDP,1,92,92,0,37.0725,4,0,0.833684,4.47857,3.64488,37.1213,100
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,1,500,UDP,UDP,1,915,914,1,1028.05,12,0,0.840842,4.50821,3.66737,1032.38,99.8907
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.25,250,UDP,UDP,1,458,0,458,0,0,0,0.843789,0,5,272.078,0
39,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,10,1440,UDP,UDP,1,3161,3157,4,9915.27,18,0,0.859047,4.51067,3.65163,9958.66,99.8735
40,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,0.25,250,UDP,UDP,1,455,0,455,0,0,0,0.864842,0,5,272.081,0
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,10,1440,UDP,UDP,1,3143,3142,1,9924.01,12,0,0.880099,4.51117,3.63107,9958.68,99.9682
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,0.5,1000,UDP,UDP,1,226,4,222,582.65,7,0,0.893895,0.949031,0.055136,504.183,1.76991
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,10,1440,UDP,UDP,1,3124,3122,2,9921.1,14,0,0.901152,4.51017,3.60902,9958.7,99.936
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,0.5,1000,UDP,UDP,1,225,225,0,503.134,7,0,0.914947,4.50649,3.59155,504.193,100
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,0.5,1000,UDP,UDP,1,223,3,220,609.496,7,0,0.936,0.975531,0.0395306,504.213,1.34529
