NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,305.41,5,1.801,0.905552,0.124041,2.16941,0
1,UE,0,100000,100000,0.416757,5,4.19492,0.306882,0.100707,0.397491,0
2,UE,0,100000,100000,0.432235,5,4.14417,0.306882,0.120242,0.428705,0
3,UE,0,100000,100000,0.423467,5,4.17292,0.306882,0.103672,0.416526,0
4,UE,0,100000,100000,0.414818,5,4.20128,0.306882,0.0998506,0.391991,0
5,UE,0,100000,100000,0.413772,5,4.20471,0.306882,0.0986716,0.389741,0
6,UE,0,100000,100000,0.413304,5,4.20624,0.306882,0.098279,0.388599,0
7,UE,0,100000,100000,0.412411,5,4.20917,0.306882,0.0978146,0.386134,0
8,UE,0,100000,100000,0.411485,5,4.21221,0.306882,0.0972424,0.38367,0
9,UE,0,100000,100000,0.420621,5,4.18225,0.306882,0.105914,0.404955,0
10,UE,0,100000,100000,0.440505,5,4.11726,0.306882,0.195758,0.380099,0
11,UE,0,100000,100000,0.436149,5,4.13134,0.306882,0.174966,0.386813,0
12,UE,0,100000,100000,0.408718,5,4.22128,0.306882,0.0953149,0.376527,0
13,UE,0,100000,100000,0.294695,5,4.59512,0.306882,0.0168204,0.0811766,0
14,UE,0,100000,100000,0.294488,5,4.5958,0.306882,0.0166418,0.0806766,0
15,UE,0,100000,100000,0.493418,5,3.94357,0.306882,0.179381,0.570165,0
16,UE,0,100000,100000,0.47709,5,3.9971,0.306882,0.165525,0.530488,0
17,UE,0,100000,100000,0.314237,5,4.53105,0.306882,0.0329622,0.129104,0
18,UE,0,100000,100000,0.438498,5,4.12364,0.306882,0.114992,0.45449,0
19,UE,0,100000,100000,0.455524,5,4.06782,0.306882,0.118885,0.506417,0
20,UE,0,100000,100000,0.436767,5,4.12931,0.306882,0.113493,0.450311,0
