FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
21,1.0.0.2,7.0.0.12,49163,5010,DL,video,10,2,1440,UDP,UDP,1,657,655,2,1981.53,17,0,0.716286,4.50732,3.79103,1994.14,99.6956
22,7.0.0.7,1.0.0.1,49153,5025,UL,video,5,0.025,300,UDP,UDP,1,40,0,40,0,0,0,0.721263,0,5,27.3763,0
23,1.0.0.2,7.0.0.13,49164,5011,DL,video,11,2,1440,UDP,UDP,1,654,653,1,1984.4,18,0,0.737339,4.51132,3.77398,1994.15,99.8471
24,7.0.0.8,1.0.0.1,49153,5026,UL,video,6,0.025,300,UDP,UDP,1,40,4,36,33.8763,14,0,0.742316,1.04489,0.302572,27.3763,10
25,7.0.0.9,1.0.0.1,49153,5027,UL,video,7,0.025,300,UDP,UDP,1,39,35,4,24.4874,25,22,0.763368,4.42596,3.66259,27.3942,89.7436
26,1.0.0.2,7.0.0.14,49165,5012,DL,voip,12,0.064,160,UDP,UDP,1,187,186,1,73.1879,14,0,0.772632,4.50532,3.73268,73.8314,99.4652
27,7.0.0.10,1.0.0.1,49153,5028,UL,video,8,0.025,300,UDP,UDP,1,39,3,36,37.2208,14,0,0.784421,0.990959,0.206538,27.3942,7.69231
28,1.0.0.2,7.0.0.15,49166,5013,DL,voip,13,0.064,160,UDP,UDP,1,186,185,1,73.1848,14,0,0.793684,4.50646,3.71278,73.8335,99.4624
29,1.0.0.2,7.0.0.16,49167,5014,DL,social,14,0.5,500,UDP,UDP,1,463,462,1,513.866,13,0,0.802737,4.51139,3.70865,516.74,99.784
30,7.0.0.11,1.0.0.1,49153,5029,UL,video,9,0.025,300,UDP,UDP,1,39,0,39,0,0,0,0.805474,0,5,27.3942,0
31,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,0.5,500,UDP,UDP,1,460,459,1,513.852,13,0,0.823789,4.50846,3.68467,516.748,99.7826
32,7.0.0.12,1.0.0.1,49153,5030,UL,video,10,0.025,300,UDP,UDP,1,39,39,0,27.2872,14,0,0.826526,4.48896,3.66243,27.3942,100
33,7.0.0.13,1.0.0.1,49153,5031,UL,video,11,0.025,300,UDP,UDP,1,39,2,37,46.4296,14,0,0.847579,0.957961,0.110382,27.3942,5.12821
34,7.0.0.14,1.0.0.1,49153,5032,UL,voip,12,0.016,160,UDP,UDP,1,46,46,0,18.693,14,0,0.852632,4.46696,3.61433,18.7664,100
35,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,1,1440,UDP,UDP,1,316,313,3,985.633,21,2,0.869415,4.51146,3.64205,998.711,99.0506
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.016,160,UDP,UDP,1,46,46,0,18.6936,14,0,0.873684,4.48789,3.61421,18.7664,100
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,0.1,500,UDP,UDP,1,91,90,1,102.769,13,0,0.876842,4.48932,3.61248,104.27,98.9011
38,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,1,1440,UDP,UDP,1,314,311,3,985.593,21,2,0.890467,4.50939,3.61892,998.731,99.0446
39,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,0.025,250,UDP,UDP,1,46,42,4,24.5929,23,2,0.894737,4.60389,3.70915,27.7508,91.3043
40,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,1,1440,UDP,UDP,1,312,311,1,991.951,14,0,0.91152,4.50725,3.59573,998.752,99.6795
41,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.025,250,UDP,UDP,1,45,45,0,27.6547,14,0,0.915789,4.44989,3.5341,27.7645,100
42,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,0.025,250,UDP,UDP,1,45,45,0,27.6545,14,0,0.936842,4.47096,3.53412,27.7645,100
43,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,0.05,1000,UDP,UDP,1,22,22,0,52.3519,14,0,1.03789,4.41289,3.375,52.5846,100
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,0.05,1000,UDP,UDP,1,22,22,0,52.3361,14,0,1.05895,4.43496,3.37601,52.5846,100
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,0.05,1000,UDP,UDP,1,22,6,16,59.1286,14,0,1.08,1.89496,0.814961,52.5846,27.2727
