FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
21,1.0.0.2,7.0.0.10,49161,5008,DL,video,8,25,1440,UDP,UDP,1,8315,3147,5168,8334.67,1474,1,0.668882,4.99924,4.33036,24891.8,37.8473
22,7.0.0.9,1.0.0.1,49153,5027,UL,video,7,0.3125,300,UDP,UDP,1,499,5,494,38.8361,166,38,0.675048,1.00496,0.329912,334.328,1.002
23,1.0.0.2,7.0.0.11,49162,5009,DL,video,9,25,1440,UDP,UDP,1,8269,3133,5136,8339.93,1466,1,0.689934,4.99832,4.30838,24891.8,37.8885
24,7.0.0.10,1.0.0.1,49153,5028,UL,video,8,0.3125,300,UDP,UDP,1,496,19,477,151.236,117,21,0.696101,1.01803,0.32193,334.332,3.83065
25,1.0.0.2,7.0.0.12,49163,5010,DL,video,10,25,1440,UDP,UDP,1,8223,3097,5126,8281.96,1470,1,0.710987,4.99967,4.28869,24891.8,37.6627
26,7.0.0.11,1.0.0.1,49153,5029,UL,video,9,0.3125,300,UDP,UDP,1,493,18,475,138.593,109,19,0.717154,1.04996,0.332809,334.336,3.65112
27,1.0.0.2,7.0.0.13,49164,5011,DL,video,11,25,1440,UDP,UDP,1,8177,3052,5125,8201.74,1488,1,0.73204,4.99975,4.26771,24891.8,37.3242
28,7.0.0.12,1.0.0.1,49153,5030,UL,video,10,0.3125,300,UDP,UDP,1,490,17,473,131.309,140,23,0.738206,1.06996,0.331755,334.34,3.46939
29,1.0.0.2,7.0.0.14,49165,5012,DL,voip,12,1,160,UDP,UDP,1,2927,2921,6,1141.09,18,1,0.753912,4.51367,3.75976,1147.85,99.795
30,7.0.0.13,1.0.0.1,49153,5031,UL,video,11,0.3125,300,UDP,UDP,1,488,73,415,279.322,51,7,0.759259,1.42896,0.669702,334.343,14.959
31,1.0.0.2,7.0.0.15,49166,5013,DL,voip,13,1,160,UDP,UDP,1,2911,2883,28,1132.82,29,1,0.774964,4.51289,3.73792,1147.85,99.0381
32,7.0.0.14,1.0.0.1,49153,5032,UL,voip,12,0.25,160,UDP,UDP,1,727,22,705,169.053,37,9,0.777752,0.968889,0.191138,287.259,3.02613
33,1.0.0.2,7.0.0.16,49167,5014,DL,social,14,20,500,UDP,UDP,1,18526,8357,10169,8198.24,1317,0,0.794937,4.99982,4.20488,20626.1,45.1096
34,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.25,160,UDP,UDP,1,723,0,723,0,0,0,0.798804,0,5,287.262,0
35,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,20,500,UDP,UDP,1,18421,7597,10824,7491.97,1371,0,0.815989,4.99882,4.18283,20626.1,41.241
36,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,1,250,UDP,UDP,1,1842,0,1842,0,0,0,0.816737,0,5,1086.53,0
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,10,500,UDP,UDP,1,9157,6680,2477,6698.55,549,1,0.837242,4.95082,4.11358,10313.6,72.9497
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,1,250,UDP,UDP,1,1832,15,1817,1014.94,7,2,0.837789,0.869888,0.0320987,1086.53,0.818777
39,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,2.5,250,UDP,UDP,1,4553,0,4553,0,0,0,0.857642,0,5,2715.44,0
40,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,50,1440,UDP,UDP,1,15807,1785,14022,4975.27,1742,2,0.858125,4.97282,4.11469,49780.7,11.2925
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,50,1440,UDP,UDP,1,15716,484,15232,1349.03,1675,9,0.879178,4.99389,4.11471,49780.7,3.07966
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,2.5,1000,UDP,UDP,1,1131,13,1118,2181.12,11,3,0.881095,0.928963,0.0478682,2511.99,1.14943
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,50,1440,UDP,UDP,1,15624,3000,12624,8395.83,1723,1,0.90023,4.99825,4.09801,49780.7,19.2012
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,2.5,1000,UDP,UDP,1,1125,30,1095,2438.28,10,3,0.902147,1.00096,0.0988143,2512,2.66667
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,2.5,1000,UDP,UDP,1,1118,6,1112,1870.5,11,2,0.9232,0.948962,0.0257619,2512.01,0.536673
