Timestamp_ns,Loss_dB,TxAntGain_dB,RxAntGain_dB,PropGain_dB,Pathloss_dB,Delay_ns,SrcId,SrcX,SrcY,SrcZ,DstId,DstX,DstY,DstZ
188,103.734,0,0,-103.734,103.734,188,0,0,0,25,6,3.46482,51.1186,1.5
204,88.8845,0,0,-88.8845,88.8845,204,0,0,0,25,4,-24.6086,50.8967,1.5
209,90.9839,0,0,-90.9839,90.9839,209,0,0,0,25,7,14.5871,56.1745,1.5
216,87.594,0,0,-87.594,87.594,216,0,0,0,25,19,19.0742,57.391,1.5
237,108.293,0,0,-108.293,108.293,237,0,0,0,25,9,11.4131,66.0409,1.5
239,97.2388,0,0,-97.2388,97.2388,239,0,0,0,25,1,-16.9447,65.6443,1.5
252,90.4906,0,0,-90.4906,90.4906,252,0,0,0,25,16,21.7409,68.4844,1.5
331,98.354,0,0,-98.354,98.354,331,0,0,0,25,13,40.0111,87.7171,1.5
343,104.862,0,0,-104.862,104.862,343,0,0,0,25,20,27.5875,96.2938,1.5
362,96.9388,0,0,-96.9388,96.9388,362,0,0,0,25,5,-42.1578,97.2134,1.5
379,111.3,0,0,-111.3,111.3,379,0,0,0,25,2,-4.29448,99.2718,1.5
416,99.1024,0,0,-99.1024,99.1024,416,0,0,0,25,3,-47.9011,112.702,1.5
437,105.367,0,0,-105.367,105.367,437,0,0,0,25,17,54.1521,117.004,1.5
440,119.932,0,0,-119.932,119.932,440,0,0,0,25,11,24.7186,127.532,1.5
484,98.1834,0,0,-98.1834,98.1834,484,0,0,0,25,8,-44.7277,135.906,1.5
496,107.982,0,0,-107.982,107.982,496,0,0,0,25,15,52.8393,137.149,1.5
496,108.105,0,0,-108.105,108.105,496,0,0,0,25,18,67.049,130.728,1.5
500,98.6326,0,0,-98.6326,98.6326,500,0,0,0,25,12,-30.7834,144.699,1.5
503,99.7405,0,0,-99.7405,99.7405,503,0,0,0,25,14,-56.8284,137.566,1.5
517,112.494,0,0,-112.494,112.494,517,0,0,0,25,10,-2.19058,142.382,1.5
16928756,103.734,0,0,-103.734,103.734,188,6,3.46482,51.1186,1.5,0,0,0,25
16928772,88.8845,0,0,-88.8845,88.8845,204,4,-24.6086,50.8967,1.5,0,0,0,25
16928777,90.9839,0,0,-90.9839,90.9839,209,7,14.5871,56.1745,1.5,0,0,0,25
16928784,87.594,0,0,-87.594,87.594,216,19,19.0742,57.391,1.5,0,0,0,25
16928805,108.293,0,0,-108.293,108.293,237,9,11.4131,66.0409,1.5,0,0,0,25
16928807,97.2388,0,0,-97.2388,97.2388,239,1,-16.9447,65.6443,1.5,0,0,0,25
16928820,90.4906,0,0,-90.4906,90.4906,252,16,21.7409,68.4844,1.5,0,0,0,25
16928899,98.354,0,0,-98.354,98.354,331,13,40.0111,87.7171,1.5,0,0,0,25
16928911,104.862,0,0,-104.862,104.862,343,20,27.5875,96.2938,1.5,0,0,0,25
16928930,96.9388,0,0,-96.9388,96.9388,362,5,-42.1578,97.2134,1.5,0,0,0,25
16928947,111.3,0,0,-111.3,111.3,379,2,-4.29448,99.2718,1.5,0,0,0,25
16928984,99.1024,0,0,-99.1024,99.1024,416,3,-47.9011,112.702,1.5,0,0,0,25
16929005,105.367,0,0,-105.367,105.367,437,17,54.1521,117.004,1.5,0,0,0,25
16929008,119.932,0,0,-119.932,119.932,440,11,24.7186,127.532,1.5,0,0,0,25
16929052,98.1834,0,0,-98.1834,98.1834,484,8,-44.7277,135.906,1.5,0,0,0,25
16929064,107.982,0,0,-107.982,107.982,496,15,52.8393,137.149,1.5,0,0,0,25
16929064,108.105,0,0,-108.105,108.105,496,18,67.049,130.728,1.5,0,0,0,25
16929068,98.6326,0,0,-98.6326,98.6326,500,12,-30.7834,144.699,1.5,0,0,0,25
16929071,99.7405,0,0,-99.7405,99.7405,503,14,-56.8284,137.566,1.5,0,0,0,25
16929085,112.494,0,0,-112.494,112.494,517,10,-2.19058,142.382,1.5,0,0,0,25
50000188,103.734,0,0,-103.734,103.734,188,0,0,0,25,6,3.46482,51.1186,1.5
50000204,88.8845,0,0,-88.8845,88.8845,204,0,0,0,25,4,-24.6086,50.8967,1.5
50000209,90.9839,0,0,-90.9839,90.9839,209,0,0,0,25,7,14.5871,56.1745,1.5
50000216,87.594,0,0,-87.594,87.594,216,0,0,0,25,19,19.0742,57.391,1.5
50000237,108.293,0,0,-108.293,108.293,237,0,0,0,25,9,11.4131,66.0409,1.5
50000239,97.2388,0,0,-97.2388,97.2388,239,0,0,0,25,1,-16.9447,65.6443,1.5
50000252,90.4906,0,0,-90.4906,90.4906,252,0,0,0,25,16,21.7409,68.4844,1.5
50000331,98.354,0,0,-98.354,98.354,331,0,0,0,25,13,40.0111,87.7171,1.5
50000343,104.862,0,0,-104.862,104.862,343,0,0,0,25,20,27.5875,96.2938,1.5
50000362,96.9388,0,0,-96.9388,96.9388,362,0,0,0,25,5,-42.1578,97.2134,1.5
50000379,111.3,0,0,-111.3,111.3,379,0,0,0,25,2,-4.29448,99.2718,1.5
50000416,99.1024,0,0,-99.1024,99.1024,416,0,0,0,25,3,-47.9011,112.702,1.5
50000437,105.367,0,0,-105.367,105.367,437,0,0,0,25,17,54.1521,117.004,1.5
