FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
35,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,20,500,UDP,UDP,1,18421,18420,1,20559.6,13,0,0.815989,4.51171,3.69572,20626.1,99.9946
36,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,1,250,UDP,UDP,1,1842,0,1842,0,0,0,0.816737,0,5,1086.53,0
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,10,500,UDP,UDP,1,9157,9156,1,10279.9,13,0,0.837242,4.51124,3.674,10313.6,99.9891
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,1,250,UDP,UDP,1,1832,0,1832,0,0,0,0.837789,0,5,1086.53,0
39,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,2.5,250,UDP,UDP,1,4553,58,4495,2499.99,5,1,0.857642,0.90803,0.0503877,2715.44,1.27389
40,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,50,1440,UDP,UDP,1,15807,10432,5375,28887.5,1203,0,0.858125,4.99978,4.14165,49780.7,65.9961
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,50,1440,UDP,UDP,1,15716,15712,4,47549.9,189,0,0.879178,4.66881,3.78964,49780.7,99.9745
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,2.5,1000,UDP,UDP,1,1131,4,1127,1846.14,10,2,0.881095,0.898496,0.0174012,2511.99,0.353669
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,50,1440,UDP,UDP,1,15624,10370,5254,29011.2,1184,0,0.90023,4.99971,4.09948,49780.7,66.3722
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,2.5,1000,UDP,UDP,1,1125,32,1093,2473.91,5,2,0.902147,1.00603,0.103884,2512,2.84444
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,2.5,1000,UDP,UDP,1,1118,4,1114,273.797,55,34,0.9232,1.04053,0.117331,2512.01,0.357782
