NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,555.96,5,3.06101,0.85952,0.18921,0.890256,0
1,UE,0,100000,100000,0.342618,5,4.4403,0.303136,0.0539968,0.202568,0
2,UE,0,100000,100000,0.341856,5,4.4428,0.303136,0.0536389,0.200426,0
3,UE,0,100000,100000,0.341943,5,4.44251,0.303136,0.0535669,0.200783,0
4,UE,0,100000,100000,0.34142,5,4.44423,0.303136,0.0535665,0.199068,0
5,UE,0,100000,100000,0.348913,5,4.41966,0.303136,0.0552078,0.221997,0
6,UE,0,100000,100000,0.340483,5,4.4473,0.303136,0.0531393,0.196426,0
7,UE,0,100000,100000,0.340854,5,4.44608,0.303136,0.0529257,0.197854,0
8,UE,0,100000,100000,0.347128,5,4.42551,0.303136,0.0545696,0.216782,0
9,UE,0,100000,100000,0.340418,5,4.44751,0.303136,0.0528554,0.196497,0
10,UE,0,100000,100000,0.350243,5,4.4153,0.303136,0.0632092,0.218354,0
11,UE,0,100000,100000,0.347301,5,4.42495,0.303136,0.0547067,0.217211,0
12,UE,0,100000,100000,0.338565,5,4.45359,0.303136,0.0508488,0.192426,0
13,UE,0,100000,100000,0.296281,5,4.59222,0.303136,0.0170708,0.08757,0
14,UE,0,100000,100000,0.296173,5,4.59258,0.303136,0.0169994,0.0872843,0
15,UE,0,100000,100000,0.321923,5,4.50815,0.303136,0.0345702,0.15414,0
16,UE,0,100000,100000,0.321182,5,4.51058,0.303136,0.0340702,0.152212,0
17,UE,0,100000,100000,0.287851,5,4.61987,0.303136,0.0109282,0.0660703,0
18,UE,0,100000,100000,0.311355,5,4.5428,0.303136,0.0277783,0.126284,0
19,UE,0,100000,100000,0.311547,5,4.54037,0.306274,0.027498,0.125855,0
20,UE,0,100000,100000,0.303731,5,4.5678,0.303136,0.0262113,0.102856,0
