FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
35,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,0.25,250,UDP,UDP,1,460,282,178,163.618,44,7,0.822737,4.56603,3.74329,272.075,61.3043
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.032,160,UDP,UDP,1,92,92,0,37.0784,4,0,0.833684,4.47799,3.64431,37.1213,100
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,1,500,UDP,UDP,1,915,885,30,969.004,70,4,0.840842,4.60824,3.7674,1032.38,96.7213
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.25,250,UDP,UDP,1,458,4,454,309.197,5,1,0.843789,0.871886,0.028097,272.078,0.873362
39,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,10,1440,UDP,UDP,1,3161,3089,72,9409.24,120,2,0.859047,4.62417,3.76513,9958.66,97.7222
40,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,0.25,250,UDP,UDP,1,455,6,449,103.738,89,7,0.864842,0.990459,0.125617,272.081,1.31868
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,10,1440,UDP,UDP,1,3143,3142,1,9924.01,12,0,0.880099,4.51117,3.63107,9958.68,99.9682
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,0.5,1000,UDP,UDP,1,226,0,226,0,0,0,0.893895,0,5,504.183,0
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,10,1440,UDP,UDP,1,3124,3114,10,9895.68,33,0,0.901152,4.51017,3.60902,9958.7,99.6799
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,0.5,1000,UDP,UDP,1,225,2,223,781.729,5,2,0.914947,0.935495,0.0205474,504.193,0.888889
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,0.5,1000,UDP,UDP,1,223,1,222,1071.56,7,0,0.936,0.943495,0.00749491,504.213,0.44843
