SrcId,DstId,Samples,TxPorts,RxPorts,NumRb,AvgEffectiveChannelGainLinear,MinEffectiveChannelGainLinear,MaxEffectiveChannelGainLinear,AvgEffectiveChannelGain_dB,MinEffectiveChannelGain_dB,MaxEffectiveChannelGain_dB
0,1,14978,2,2,96,0.00833641,1.68229e-05,0.0211315,-20.7902,-47.741,-16.7507
0,2,14978,2,2,96,9.54312,0.00762448,25.2608,9.79691,-21.1779,14.0245
0,3,14978,2,2,96,3.11033,0.00253878,7.89793,4.92807,-25.9538,8.97513
0,4,14978,2,2,96,7.4885,0.0224924,19.7656,8.74395,-16.4796,12.9591
0,5,14978,2,2,96,3.67508,0.00360875,9.3787,5.65266,-24.4264,9.72143
0,6,14978,2,2,96,6.88076,0.0289152,19.4676,8.37636,-15.3887,12.8931
0,7,14978,2,2,96,0.128543,0.000411779,0.383655,-8.90952,-33.8534,-4.1606
0,8,14978,2,2,96,0.0814435,6.56424e-05,0.205111,-10.8914,-41.8282,-6.88011
0,9,14978,2,2,96,0.581237,0.0012524,1.78203,-2.35647,-29.0226,2.50916
0,10,14978,2,2,96,11.5116,0.00736248,30.6355,10.6113,-21.3298,14.8623
0,11,14978,2,2,96,0.185013,0.000159574,0.55272,-7.32799,-37.9704,-2.57495
0,12,14978,2,2,96,0.0719254,5.08959e-05,0.181188,-11.4312,-42.9332,-7.4187
0,13,14978,2,2,96,4.53362,0.00557836,12.8473,6.56445,-22.5349,11.0881
0,14,14978,2,2,96,2.28326,0.00142825,5.76179,3.58556,-28.452,7.60557
0,15,14978,2,2,96,1.10803,0.000695345,3.22302,0.445502,-31.578,5.08263
0,16,14978,2,2,96,0.0348061,7.22727e-05,0.106803,-14.5834,-41.4103,-9.71415
0,17,14978,2,2,96,5.09965,0.00432701,14.4568,7.0754,-23.6381,11.6007
0,18,14978,2,2,96,9.22969,0.00566481,25.3651,9.65187,-22.4681,14.0424
0,19,14978,2,2,96,0.110943,0.000299543,0.354544,-9.54901,-35.2354,-4.50329
0,20,14978,2,2,96,0.132085,0.000158534,0.39444,-8.79146,-37.9988,-4.04019
1,0,1449,2,2,96,0.00957887,1.68229e-05,0.0211591,-20.1869,-47.741,-16.745
2,0,1436,2,2,96,11.3118,0.00762448,25.251,10.5353,-21.1779,14.0228
3,0,1436,2,2,96,3.28698,0.00253358,7.89641,5.16797,-25.9627,8.9743
4,0,1427,2,2,96,8.2758,0.0224924,19.7497,9.1781,-16.4796,12.9556
5,0,1435,2,2,96,4.22514,0.00360875,9.37745,6.25841,-24.4264,9.72085
6,0,1408,2,2,96,8.34007,0.0288778,19.453,9.2117,-15.3944,12.8899
7,0,1415,2,2,96,0.174225,0.000411779,0.383847,-7.5889,-33.8534,-4.15842
8,0,1396,2,2,96,0.100393,6.56424e-05,0.205111,-9.98299,-41.8282,-6.88011
9,0,1404,2,2,96,0.735489,0.0012524,1.76117,-1.33424,-29.0226,2.45801
10,0,1410,2,2,96,12.4494,0.00727722,30.6352,10.9515,-21.3803,14.8622
11,0,1534,2,2,96,0.26044,0.000159574,0.55232,-5.84292,-37.9704,-2.57809
12,0,1373,2,2,96,0.0814538,5.08959e-05,0.181126,-10.8909,-42.9332,-7.4202
13,0,667,2,2,96,5.57056,0.00557836,12.8442,7.45899,-22.5349,11.0871
14,0,665,2,2,96,3.12103,0.0014315,5.76012,4.94298,-28.4421,7.60432
15,0,1087,2,2,96,1.18299,0.000696942,3.22287,0.729805,-31.568,5.08243
16,0,1074,2,2,96,0.0444819,7.23367e-05,0.106579,-13.5182,-41.4064,-9.72327
17,0,471,2,2,96,5.48285,0.00434858,14.4014,7.39007,-23.6165,11.584
18,0,814,2,2,96,9.12624,0.00567792,25.3642,9.60292,-22.4581,14.0422
19,0,833,2,2,96,0.11857,0.000313755,0.348099,-9.26025,-35.0341,-4.58297
20,0,730,2,2,96,0.233288,0.000161544,0.395078,-6.32107,-37.9171,-4.03317
