SrcId,DstId,Samples,TxPorts,RxPorts,NumRb,AvgEffectiveChannelGainLinear,MinEffectiveChannelGainLinear,MaxEffectiveChannelGainLinear,AvgEffectiveChannelGain_dB,MinEffectiveChannelGain_dB,MaxEffectiveChannelGain_dB
0,1,30156,32,2,253,2.79183,0.000423226,14.5984,4.45888,-33.7343,11.6431
0,2,30156,32,2,253,0.143309,2.15895e-05,0.828615,-8.43726,-46.6576,-0.816473
0,3,30156,32,2,253,1.65776,0.00059711,8.57479,2.19523,-32.2395,9.33224
0,4,30156,32,2,253,6.93851,0.00198288,26.3264,8.41266,-27.027,14.2039
0,5,30156,32,2,253,3.77972,0.00139957,15.9071,5.7746,-28.5401,12.0159
0,6,30156,32,2,253,1.96165,0.000388637,9.78561,2.92622,-34.1046,9.90588
0,7,30156,32,2,253,3.86896,0.000534832,22.1851,5.87594,-32.7178,13.4606
0,8,30156,32,2,253,1.1189,0.000269102,4.24289,0.487894,-35.7008,6.27662
0,9,30156,32,2,253,0.616376,0.000180666,2.32306,-2.10154,-37.4312,3.6606
0,10,30156,32,2,253,0.0196743,6.91525e-06,0.0779275,-17.061,-51.6019,-11.0831
0,11,30156,32,2,253,0.285401,9.69123e-05,1.10317,-5.44544,-40.1362,0.426435
0,12,30156,32,2,253,0.303196,9.66299e-05,1.10621,-5.18277,-40.1489,0.438364
0,13,30156,32,2,253,2.85562,0.00133609,11.7741,4.557,-28.7416,10.7093
0,14,30156,32,2,253,1.95685,0.000498044,7.73486,2.91559,-33.0273,8.88453
0,15,30156,32,2,253,1.51894,0.000394129,6.25581,1.8154,-34.0436,7.96284
0,16,30156,32,2,253,1.00177,0.000422459,5.64383,0.00769791,-33.7422,7.51574
0,17,30156,32,2,253,4.10144,0.000889882,16.2822,6.12936,-30.5067,12.1171
0,18,30156,32,2,253,4.10558,0.00138753,15.7076,6.13375,-28.5776,11.9611
0,19,30156,32,2,253,5.52643,0.000783486,32.3455,7.42445,-31.0597,15.0981
0,20,30156,32,2,253,0.672908,0.000313895,3.01079,-1.72044,-35.0322,4.7868
1,0,1935,2,32,253,4.57658,1.06114,14.3736,6.60541,0.257742,11.5757
2,0,2076,2,32,253,0.290727,0.0712283,0.920751,-5.36514,-11.4735,-0.358576
3,0,2035,2,32,253,2.90511,0.875819,8.49257,4.63163,-0.575855,9.29039
4,0,1863,2,32,253,12.1314,5.12112,28.3308,10.8391,7.09365,14.5226
5,0,1862,2,32,253,8.32462,2.81064,17.0794,9.20364,4.48806,12.3247
6,0,1852,2,32,253,4.13158,1.02949,10.4063,6.16116,0.126213,10.173
7,0,1846,2,32,253,8.13754,1.55076,22.6407,9.10493,1.90544,13.5489
8,0,2048,2,32,253,2.52806,0.844606,4.07441,4.02787,-0.733458,6.10065
9,0,2003,2,32,253,1.55572,0.532645,2.38253,1.91931,-2.73562,3.77037
10,0,2144,2,32,253,0.0482282,0.0137307,0.0837627,-13.167,-18.6231,-10.7695
11,0,2106,2,32,253,0.685811,0.197035,1.1555,-1.63796,-7.05457,0.627709
12,0,2038,2,32,253,0.735054,0.227486,1.07905,-1.33681,-6.43045,0.330415
13,0,1057,2,32,253,5.91508,2.14168,10.4861,7.71961,3.30755,10.2062
14,0,1059,2,32,253,3.74094,1.36946,7.51599,5.7298,1.3655,8.75986
15,0,1677,2,32,253,3.34413,1.25068,6.37098,5.24283,0.971472,8.04206
16,0,1448,2,32,253,2.21469,0.505744,5.34962,3.45313,-2.9607,7.28323
17,0,911,2,32,253,7.60425,2.98425,16.2698,8.81056,4.74835,12.1138
18,0,1248,2,32,253,8.30063,3.23987,15.2626,9.19111,5.10527,11.8363
19,0,1128,2,32,253,9.50479,2.1876,31.2304,9.77942,3.39969,14.9458
20,0,1229,2,32,253,1.37965,0.437864,2.85732,1.39768,-3.58661,4.55959
