NodeId,Type,BwpId,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,Duration_s,Time_State0_s,Time_State1_s,Time_State2_s,Time_State3_s,Time_State4_s
0,gNB,0,100000,100000,342.315,5,4.3159,0.438855,0.0104973,0.234747,0
1,UE,0,100000,100000,0.258232,5,4.79358,0.169738,0.00657849,0.0301033,0
2,UE,0,100000,100000,0.260533,5,4.78604,0.169738,0.0123727,0.0318529,0
3,UE,0,100000,100000,0.258809,5,4.79169,0.169738,0.0068909,0.0316834,0
4,UE,0,100000,100000,0.257734,5,4.79521,0.169738,0.00626608,0.028782,0
5,UE,0,100000,100000,0.257728,5,4.79523,0.169738,0.00624823,0.028782,0
6,UE,0,100000,100000,0.257657,5,4.79546,0.169738,0.00619468,0.0286035,0
7,UE,0,100000,100000,0.257619,5,4.79559,0.169738,0.00617682,0.0284963,0
8,UE,0,100000,100000,0.259561,5,4.78922,0.169738,0.00961401,0.0314244,0
9,UE,0,100000,100000,0.258441,5,4.79289,0.169738,0.00656064,0.0308085,0
10,UE,0,100000,100000,0.265308,5,4.77043,0.169738,0.0280504,0.0317813,0
11,UE,0,100000,100000,0.259955,5,4.78793,0.169738,0.00987285,0.03246,0
12,UE,0,100000,100000,0.260045,5,4.78763,0.169738,0.0113996,0.031228,0
13,UE,0,100000,100000,0.251958,5,4.81415,0.169738,0.00209761,0.0140159,0
14,UE,0,100000,100000,0.251972,5,4.8141,0.169738,0.00210654,0.0140516,0
15,UE,0,100000,100000,0.256005,5,4.80088,0.169738,0.00470401,0.0246752,0
16,UE,0,100000,100000,0.254896,5,4.80452,0.169738,0.00433806,0.0214079,0
17,UE,0,100000,100000,0.250796,5,4.81796,0.169738,0.00129428,0.0110072,0
18,UE,0,100000,100000,0.253581,5,4.80883,0.169738,0.00320447,0.0182297,0
19,UE,0,100000,100000,0.252778,5,4.81146,0.169738,0.00310631,0.0156943,0
20,UE,0,100000,100000,0.253456,5,4.80924,0.169738,0.00313306,0.0178904,0
